Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
5990,977,265,MoveRight,1850,265,None
5991,984,265,MoveRight,1850,265,None
5992,991,265,MoveRight,1850,265,None
5993,998,265,MoveRight,1850,265,None
5994,1005,265,MoveRight,1850,265,None
5995,1012,265,MoveRight,1850,265,None
5996,1019,265,MoveRight,1850,265,None
5997,1026,265,MoveRight,1850,265,None
5998,1033,265,MoveRight,1850,265,None
5999,1040,265,MoveRight,1850,265,None
6000,1047,265,MoveRight,1850,265,None
6001,1054,265,MoveRight,1850,265,None
6002,1061,265,MoveRight,1850,265,None
6003,1068,265,MoveRight,1850,265,None
6004,1075,265,MoveRight,1850,265,None
6005,1082,265,MoveRight,1850,265,None
6006,1089,265,MoveRight,1850,265,None
6007,1096,265,MoveRight,1850,265,None
