Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
3954,970,265,None,1843,265,MoveLeft
3955,970,265,None,1836,265,MoveLeft
3956,970,265,None,1829,265,MoveLeft
3957,970,265,None,1822,265,MoveLeft
3958,970,265,None,1815,265,MoveLeft
3959,970,265,None,1808,265,MoveLeft
3960,970,265,None,1801,265,MoveLeft
3961,970,265,None,1794,265,MoveLeft
3962,970,265,None,1787,265,MoveLeft
3963,970,265,None,1780,265,MoveLeft
3964,970,265,None,1773,265,MoveLeft
3965,970,265,None,1766,265,MoveLeft
3966,970,265,None,1759,265,MoveLeft
3967,977,265,MoveRight,1759,265,None
3967,977,265,None,1752,265,MoveLeft
3968,984,265,MoveRight,1752,265,None
3968,984,265,None,1745,265,MoveLeft
3969,991,265,MoveRight,1745,265,None
3969,991,265,None,1738,265,MoveLeft
3970,998,265,MoveRight,1738,265,None
3970,998,265,None,1731,265,MoveLeft
3971,1005,265,MoveRight,1731,265,None
3972,1012,265,MoveRight,1731,265,None
3973,1019,265,MoveRight,1731,265,None
3974,1026,265,MoveRight,1731,265,None
3975,1033,265,MoveRight,1731,265,None
3976,1040,265,MoveRight,1731,265,None
4000,1033,265,MoveLeft,1731,265,None
4001,1026,265,MoveLeft,1731,265,None
4002,1019,265,MoveLeft,1731,265,None
4003,1012,265,MoveLeft,1731,265,None
4004,1005,265,MoveLeft,1731,265,None
4005,998,265,MoveLeft,1731,265,None
4006,991,265,MoveLeft,1731,265,None
4007,984,265,MoveLeft,1731,265,None
4008,977,265,MoveLeft,1731,265,None
4009,970,265,MoveLeft,1731,265,None
4010,963,265,MoveLeft,1731,265,None
4011,956,265,MoveLeft,1731,265,None
4012,949,265,MoveLeft,1731,265,None
4013,942,265,MoveLeft,1731,265,None
4014,935,265,MoveLeft,1731,265,None
4015,928,265,MoveLeft,1731,265,None
4016,921,265,MoveLeft,1731,265,None
4086,914,265,MoveLeft,1731,265,None
4087,907,265,MoveLeft,1731,265,None
4088,900,265,MoveLeft,1731,265,None
4089,893,265,MoveLeft,1731,265,None
4090,886,265,MoveLeft,1731,265,None
4091,879,265,MoveLeft,1731,265,None
4092,872,265,MoveLeft,1731,265,None
4093,865,265,MoveLeft,1731,265,None
4094,858,265,MoveLeft,1731,265,None
4095,851,265,MoveLeft,1731,265,None
4096,844,265,MoveLeft,1731,265,None
4097,837,265,MoveLeft,1731,265,None
4098,830,265,MoveLeft,1731,265,None
4099,823,265,MoveLeft,1731,265,None
4100,816,265,MoveLeft,1731,265,None
4101,809,265,MoveLeft,1731,265,None
4102,802,265,MoveLeft,1731,265,None
4103,795,265,MoveLeft,1731,265,None
4104,788,265,MoveLeft,1731,265,None
4105,781,265,MoveLeft,1731,265,None
4114,788,265,MoveRight,1731,265,None
4115,795,265,MoveRight,1731,265,None
4116,802,265,MoveRight,1731,265,None
4117,809,265,MoveRight,1731,265,None
4118,816,265,MoveRight,1731,265,None
4119,823,265,MoveRight,1731,265,None
4120,830,265,MoveRight,1731,265,None
4121,837,265,MoveRight,1731,265,None
4122,844,265,MoveRight,1731,265,None
4123,851,265,MoveRight,1731,265,None
4124,858,265,MoveRight,1731,265,None
4125,865,265,MoveRight,1731,265,None
4126,872,265,MoveRight,1731,265,None
4127,879,265,MoveRight,1731,265,None
4128,886,265,MoveRight,1731,265,None
4129,893,265,MoveRight,1731,265,None
4130,900,265,MoveRight,1731,265,None
4131,907,265,MoveRight,1731,265,None
4132,914,265,MoveRight,1731,265,None
4133,921,265,MoveRight,1731,265,None
4134,928,265,MoveRight,1731,265,None
4135,935,265,MoveRight,1731,265,None
4136,942,265,MoveRight,1731,265,None
4137,949,265,MoveRight,1731,265,None
4138,956,265,MoveRight,1731,265,None
4139,963,265,MoveRight,1731,265,None
4140,970,265,MoveRight,1731,265,None
4141,977,265,MoveRight,1731,265,None
4142,984,265,MoveRight,1731,265,None
4143,991,265,MoveRight,1731,265,None
4144,998,265,MoveRight,1731,265,None
4145,1005,265,MoveRight,1731,265,None
4146,1012,265,MoveRight,1731,265,None
4147,1019,265,MoveRight,1731,265,None
4148,1026,265,MoveRight,1731,265,None
4149,1033,265,MoveRight,1731,265,None
4150,1040,265,MoveRight,1731,265,None
4151,1047,265,MoveRight,1731,265,None
4152,1054,265,MoveRight,1731,265,None
4153,1061,265,MoveRight,1731,265,None
4154,1068,265,MoveRight,1731,265,None
4155,1075,265,MoveRight,1731,265,None
4156,1082,265,MoveRight,1731,265,None
4157,1089,265,MoveRight,1731,265,None
4158,1096,265,MoveRight,1731,265,None
4159,1103,265,MoveRight,1731,265,None
4160,1110,265,MoveRight,1731,265,None
4162,1103,265,MoveLeft,1731,265,None
4163,1096,265,MoveLeft,1731,265,None
4164,1089,265,MoveLeft,1731,265,None
4165,1082,265,MoveLeft,1731,265,None
4166,1075,265,MoveLeft,1731,265,None
4167,1068,265,MoveLeft,1731,265,None
4168,1061,265,MoveLeft,1731,265,None
4169,1054,265,MoveLeft,1731,265,None
4170,1047,265,MoveLeft,1731,265,None
4171,1040,265,MoveLeft,1731,265,None
4172,1033,265,MoveLeft,1731,265,None
4173,1026,265,MoveLeft,1731,265,None
4174,1019,265,MoveLeft,1731,265,None
4175,1012,265,MoveLeft,1731,265,None
4176,1005,265,MoveLeft,1731,265,None
4177,998,265,MoveLeft,1731,265,None
4178,991,265,MoveLeft,1731,265,None
4179,984,265,MoveLeft,1731,265,None
4180,977,265,MoveLeft,1731,265,None
4181,970,265,MoveLeft,1731,265,None
4182,963,265,MoveLeft,1731,265,None
4183,956,265,MoveLeft,1731,265,None
4184,949,265,MoveLeft,1731,265,None
4185,942,265,MoveLeft,1731,265,None
4186,935,265,MoveLeft,1731,265,None
4187,928,265,MoveLeft,1731,265,None
4188,921,265,MoveLeft,1731,265,None
4189,914,265,MoveLeft,1731,265,None
4190,907,265,MoveLeft,1731,265,None
4191,900,265,MoveLeft,1731,265,None
4192,893,265,MoveLeft,1731,265,None
4193,886,265,MoveLeft,1731,265,None
4194,879,265,MoveLeft,1731,265,None
4195,872,265,MoveLeft,1731,265,None
4196,865,265,MoveLeft,1731,265,None
4202,872,265,MoveRight,1731,265,None
4203,879,265,MoveRight,1731,265,None
4204,886,265,MoveRight,1731,265,None
4205,893,265,MoveRight,1731,265,None
4206,900,265,MoveRight,1731,265,None
4207,907,265,MoveRight,1731,265,None
4208,914,265,MoveRight,1731,265,None
4209,921,265,MoveRight,1731,265,None
4210,928,265,MoveRight,1731,265,None
4211,935,265,MoveRight,1731,265,None
4212,942,265,MoveRight,1731,265,None
4213,949,265,MoveRight,1731,265,None
4214,956,265,MoveRight,1731,265,None
4215,963,265,MoveRight,1731,265,None
4216,970,265,MoveRight,1731,265,None
4217,977,265,MoveRight,1731,265,None
4218,984,265,MoveRight,1731,265,None
4219,991,265,MoveRight,1731,265,None
4220,998,265,MoveRight,1731,265,None
4221,1005,265,MoveRight,1731,265,None
4222,1012,265,MoveRight,1731,265,None
4223,1019,265,MoveRight,1731,265,None
4224,1026,265,MoveRight,1731,265,None
4225,1033,265,MoveRight,1731,265,None
4226,1040,265,MoveRight,1731,265,None
4227,1047,265,MoveRight,1731,265,None
4228,1054,265,MoveRight,1731,265,None
4229,1061,265,MoveRight,1731,265,None
4230,1068,265,MoveRight,1731,265,None
4231,1075,265,MoveRight,1731,265,None
4232,1082,265,MoveRight,1731,265,None
4233,1089,265,MoveRight,1731,265,None
4234,1096,265,MoveRight,1731,265,None
4235,1103,265,MoveRight,1731,265,None
4248,1096,265,MoveLeft,1731,265,None
4249,1089,265,MoveLeft,1731,265,None
4250,1082,265,MoveLeft,1731,265,None
4251,1075,265,MoveLeft,1731,265,None
4252,1068,265,MoveLeft,1731,265,None
4253,1061,265,MoveLeft,1731,265,None
4254,1054,265,MoveLeft,1731,265,None
4255,1047,265,MoveLeft,1731,265,None
4256,1040,265,MoveLeft,1731,265,None
4257,1033,265,MoveLeft,1731,265,None
4258,1026,265,MoveLeft,1731,265,None
4259,1019,265,MoveLeft,1731,265,None
4260,1012,265,MoveLeft,1731,265,None
4261,1005,265,MoveLeft,1731,265,None
4262,998,265,MoveLeft,1731,265,None
4263,991,265,MoveLeft,1731,265,None
4264,984,265,MoveLeft,1731,265,None
4265,977,265,MoveLeft,1731,265,None
4266,970,265,MoveLeft,1731,265,None
4267,963,265,MoveLeft,1731,265,None
4268,956,265,MoveLeft,1731,265,None
4269,949,265,MoveLeft,1731,265,None
4270,942,265,MoveLeft,1731,265,None
4439,949,265,MoveRight,1731,265,None
4440,956,265,MoveRight,1731,265,None
4441,963,265,MoveRight,1731,265,None
4442,970,265,MoveRight,1731,265,None
4443,977,265,MoveRight,1731,265,None
4444,984,265,MoveRight,1731,265,None
4445,991,265,MoveRight,1731,265,None
4446,998,265,MoveRight,1731,265,None
4447,1005,265,MoveRight,1731,265,None
4448,1012,265,MoveRight,1731,265,None
4449,1019,265,MoveRight,1731,265,None
4450,1026,265,MoveRight,1731,265,None
4451,1033,265,MoveRight,1731,265,None
4452,1040,265,MoveRight,1731,265,None
4453,1047,265,MoveRight,1731,265,None
4454,1054,265,MoveRight,1731,265,None
4455,1061,265,MoveRight,1731,265,None
4456,1068,265,MoveRight,1731,265,None
4457,1075,265,MoveRight,1731,265,None
4458,1082,265,MoveRight,1731,265,None
4459,1089,265,MoveRight,1731,265,None
4460,1096,265,MoveRight,1731,265,None
4461,1103,265,MoveRight,1731,265,None
4462,1110,265,MoveRight,1731,265,None
4463,1117,265,MoveRight,1731,265,None
4494,1117,265,None,1731,265,None
4545,1124,265,MoveRight,1731,265,None
4546,1131,265,MoveRight,1731,265,None
4547,1138,265,MoveRight,1731,265,None
4548,1145,265,MoveRight,1731,265,None
4549,1152,265,MoveRight,1731,265,None
4550,1159,265,MoveRight,1731,265,None
4551,1166,265,MoveRight,1731,265,None
4552,1173,265,MoveRight,1731,265,None
4553,1180,265,MoveRight,1731,265,None
4554,1187,265,MoveRight,1731,265,None
4555,1194,265,MoveRight,1731,265,None
4556,1201,265,MoveRight,1731,265,None
4557,1208,265,MoveRight,1731,265,None
4558,1215,265,MoveRight,1731,265,None
4559,1222,265,MoveRight,1731,265,None
