Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
125,337,265,MoveRight,1850,265,None
126,344,265,MoveRight,1850,265,None
127,351,265,MoveRight,1850,265,None
128,358,265,MoveRight,1850,265,None
129,365,265,MoveRight,1850,265,None
130,372,265,MoveRight,1850,265,None
131,379,265,MoveRight,1850,265,None
132,386,265,MoveRight,1850,265,None
133,393,265,MoveRight,1850,265,None
134,400,265,MoveRight,1850,265,None
135,407,265,MoveRight,1850,265,None
136,414,265,MoveRight,1850,265,None
137,421,265,MoveRight,1850,265,None
138,428,265,MoveRight,1850,265,None
139,435,265,MoveRight,1850,265,None
140,442,265,MoveRight,1850,265,None
141,449,265,MoveRight,1850,265,None
142,456,265,MoveRight,1850,265,None
143,463,265,MoveRight,1850,265,None
144,470,265,MoveRight,1850,265,None
145,477,265,MoveRight,1850,265,None
146,484,265,MoveRight,1850,265,None
147,491,265,MoveRight,1850,265,None
148,498,265,MoveRight,1850,265,None
149,505,265,MoveRight,1850,265,None
150,512,265,MoveRight,1850,265,None
151,519,265,MoveRight,1850,265,None
152,526,265,MoveRight,1850,265,None
153,533,265,MoveRight,1850,265,None
154,540,265,MoveRight,1850,265,None
155,547,265,MoveRight,1850,265,None
156,554,265,MoveRight,1850,265,None
157,561,265,MoveRight,1850,265,None
158,568,265,MoveRight,1850,265,None
159,575,265,MoveRight,1850,265,None
160,582,265,MoveRight,1850,265,None
161,589,265,MoveRight,1850,265,None
162,596,265,MoveRight,1850,265,None
163,603,265,MoveRight,1850,265,None
164,610,265,MoveRight,1850,265,None
165,617,265,MoveRight,1850,265,None
166,624,265,MoveRight,1850,265,None
248,617,265,MoveLeft,1850,265,None
249,610,265,MoveLeft,1850,265,None
250,603,265,MoveLeft,1850,265,None
251,596,265,MoveLeft,1850,265,None
252,589,265,MoveLeft,1850,265,None
253,582,265,MoveLeft,1850,265,None
254,575,265,MoveLeft,1850,265,None
255,568,265,MoveLeft,1850,265,None
256,561,265,MoveLeft,1850,265,None
257,554,265,MoveLeft,1850,265,None
258,547,265,MoveLeft,1850,265,None
259,540,265,MoveLeft,1850,265,None
260,533,265,MoveLeft,1850,265,None
261,526,265,MoveLeft,1850,265,None
262,519,265,MoveLeft,1850,265,None
263,512,265,MoveLeft,1850,265,None
264,505,265,MoveLeft,1850,265,None
265,498,265,MoveLeft,1850,265,None
266,491,265,MoveLeft,1850,265,None
267,484,265,MoveLeft,1850,265,None
268,477,265,MoveLeft,1850,265,None
269,470,265,MoveLeft,1850,265,None
270,463,265,MoveLeft,1850,265,None
271,456,265,MoveLeft,1850,265,None
272,449,265,MoveLeft,1850,265,None
294,449,265,Bump,1850,265,None
294,442,265,MoveLeft,1850,265,None
295,442,265,Bump,1850,265,None
295,435,265,MoveLeft,1850,265,None
296,435,265,Bump,1850,265,None
296,428,265,MoveLeft,1850,265,None
297,428,265,Bump,1850,265,None
297,421,265,MoveLeft,1850,265,None
298,421,265,Bump,1850,265,None
298,414,265,MoveLeft,1850,265,None
299,414,265,Bump,1850,265,None
299,407,265,MoveLeft,1850,265,None
300,407,265,Bump,1850,265,None
300,400,265,MoveLeft,1850,265,None
312,407,265,MoveRight,1850,265,None
313,414,265,MoveRight,1850,265,None
314,421,265,MoveRight,1850,265,None
315,428,265,MoveRight,1850,265,None
