489,1005,265,None,1885,265,MoveLeft
490,998,265,MoveLeft,1885,265,None
490,998,265,None,1878,265,MoveLeft
491,991,265,MoveLeft,1878,265,None
491,991,265,None,1871,265,MoveLeft
492,984,265,MoveLeft,1871,265,None
492,984,265,None,1864,265,MoveLeft
493,977,265,MoveLeft,1864,265,None
493,977,265,None,1857,265,MoveLeft
494,970,265,MoveLeft,1857,265,None
494,970,265,None,1850,265,MoveLeft
495,963,265,MoveLeft,1850,265,None
495,963,265,None,1843,265,MoveLeft
496,956,265,MoveLeft,1843,265,None
496,956,265,None,1836,265,MoveLeft
497,949,265,MoveLeft,1836,265,None
497,949,265,None,1829,265,MoveLeft
498,942,265,MoveLeft,1829,265,None
498,942,265,None,1822,265,MoveLeft
499,935,265,MoveLeft,1822,265,None
499,935,265,None,1815,265,MoveLeft
500,928,265,MoveLeft,1815,265,None
500,928,265,None,1808,265,MoveLeft
501,921,265,MoveLeft,1808,265,None
501,921,265,None,1801,265,MoveLeft
502,914,265,MoveLeft,1801,265,None
502,914,265,None,1794,265,MoveLeft
503,907,265,MoveLeft,1794,265,None
503,907,265,None,1787,265,MoveLeft
504,900,265,MoveLeft,1787,265,None
504,900,265,None,1780,265,MoveLeft
505,893,265,MoveLeft,1780,265,None
505,893,265,None,1773,265,MoveLeft
506,893,265,None,1766,265,MoveLeft
507,893,265,None,1759,265,MoveLeft
508,893,265,None,1752,265,MoveLeft
509,893,265,None,1745,265,MoveLeft
510,893,265,None,1738,265,MoveLeft
511,893,265,None,1731,265,MoveLeft
512,893,265,None,1724,265,MoveLeft
513,893,265,None,1717,265,MoveLeft
514,893,265,None,1710,265,MoveLeft
516,337,265,MoveRight,1670,265,None
517,344,265,MoveRight,1670,265,None
518,351,265,MoveRight,1670,265,None
519,358,265,MoveRight,1670,265,None
520,365,265,MoveRight,1670,265,None
521,372,265,MoveRight,1670,265,None
522,379,265,MoveRight,1670,265,None
523,386,265,MoveRight,1670,265,None
524,393,265,MoveRight,1670,265,None
525,400,265,MoveRight,1670,265,None
526,407,265,MoveRight,1670,265,None
527,414,265,MoveRight,1670,265,None
528,421,265,MoveRight,1670,265,None
544,428,265,MoveRight,1670,265,None
545,435,265,MoveRight,1670,265,None
546,442,265,MoveRight,1670,265,None
547,449,265,MoveRight,1670,265,None
548,456,265,MoveRight,1670,265,None
549,463,265,MoveRight,1670,265,None
550,470,265,MoveRight,1670,265,None
551,477,265,MoveRight,1670,265,None
552,484,265,MoveRight,1670,265,None
553,491,265,MoveRight,1670,265,None
554,498,265,MoveRight,1670,265,None
555,505,265,MoveRight,1670,265,None
556,512,265,MoveRight,1670,265,None
557,519,265,MoveRight,1670,265,None
558,526,265,MoveRight,1670,265,None
559,533,265,MoveRight,1670,265,None
560,540,265,MoveRight,1670,265,None
561,547,265,MoveRight,1670,265,None
562,554,265,MoveRight,1670,265,None
563,561,265,MoveRight,1670,265,None
564,568,265,MoveRight,1670,265,None
565,575,265,MoveRight,1670,265,None
566,582,265,MoveRight,1670,265,None
567,589,265,MoveRight,1670,265,None
568,596,265,MoveRight,1670,265,None
569,603,265,MoveRight,1670,265,None
570,610,265,MoveRight,1670,265,None
571,617,265,MoveRight,1670,265,None
572,624,265,MoveRight,1670,265,None
573,631,265,MoveRight,1670,265,None
574,638,265,MoveRight,1670,265,None
575,645,265,MoveRight,1670,265,None
583,645,265,Serve,1670,265,None
583,645,265,None,1670,265,None
584,645,265,None,1677,265,MoveRight
585,645,265,None,1684,265,MoveRight
586,645,265,None,1691,265,MoveRight
587,645,265,None,1698,265,MoveRight
588,645,265,None,1705,265,MoveRight
589,645,265,None,1712,265,MoveRight
590,645,265,None,1719,265,MoveRight
591,645,265,None,1726,265,MoveRight
592,645,265,None,1733,265,MoveRight
593,645,265,None,1740,265,MoveRight
594,645,265,None,1747,265,MoveRight
595,645,265,None,1754,265,MoveRight
596,645,265,None,1761,265,MoveRight
597,645,265,None,1768,265,MoveRight
598,645,265,None,1775,265,MoveRight
599,645,265,None,1782,265,MoveRight
600,645,265,None,1789,265,MoveRight
601,645,265,None,1796,265,MoveRight
602,652,265,MoveRight,1796,265,None
602,652,265,None,1803,265,MoveRight
603,659,265,MoveRight,1803,265,None
603,659,265,None,1810,265,MoveRight
604,666,265,MoveRight,1810,265,None
604,666,265,None,1817,265,MoveRight
605,673,265,MoveRight,1817,265,None
605,673,265,None,1824,265,MoveRight
606,680,265,MoveRight,1824,265,None
606,680,265,None,1831,265,MoveRight
607,687,265,MoveRight,1831,265,None
607,687,265,None,1838,265,MoveRight
608,694,265,MoveRight,1838,265,None
608,694,265,None,1845,265,MoveRight
609,701,265,MoveRight,1845,265,None
609,701,265,None,1852,265,MoveRight
610,708,265,MoveRight,1852,265,None
610,708,265,None,1859,265,MoveRight
611,715,265,MoveRight,1859,265,None
611,715,265,None,1866,265,MoveRight
612,722,265,MoveRight,1866,265,None
612,722,265,None,1873,265,MoveRight
613,729,265,MoveRight,1873,265,None
613,729,265,None,1880,265,MoveRight
614,736,265,MoveRight,1880,265,None
614,736,265,None,1887,265,MoveRight
615,743,265,MoveRight,1887,265,None
615,743,265,None,1894,265,MoveRight
616,750,265,MoveRight,1894,265,None
616,750,265,None,1901,265,MoveRight
617,757,265,MoveRight,1901,265,None
617,757,265,None,1908,265,MoveRight
618,764,265,MoveRight,1908,265,None
618,764,265,None,1915,265,MoveRight
619,771,265,MoveRight,1915,265,None
619,771,265,None,1922,265,MoveRight
620,778,265,MoveRight,1922,265,None
620,778,265,None,1929,265,MoveRight
621,785,265,MoveRight,1929,265,None
621,785,265,None,1936,265,MoveRight
622,792,265,MoveRight,1936,265,None
622,792,265,None,1943,265,MoveRight
623,799,265,MoveRight,1943,265,None
623,799,265,None,1950,265,MoveRight
624,806,265,MoveRight,1950,265,None
624,806,265,None,1957,265,MoveRight
625,813,265,MoveRight,1957,265,None
625,813,265,None,1964,265,MoveRight
626,820,265,MoveRight,1964,265,None
626,820,265,None,1971,265,MoveRight
627,827,265,MoveRight,1971,265,None
627,827,265,None,1978,265,MoveRight
628,834,265,MoveRight,1978,265,None
628,834,265,None,1985,265,MoveRight
629,841,265,MoveRight,1985,265,None
629,841,265,None,1992,265,MoveRight
630,848,265,MoveRight,1992,265,None
630,848,265,None,1999,265,MoveRight
631,855,265,MoveRight,1999,265,None
631,855,265,None,2006,265,MoveRight
632,862,265,MoveRight,2006,265,None
632,862,265,None,2013,265,MoveRight
633,869,265,MoveRight,2013,265,None
633,869,265,None,2020,265,MoveRight
634,876,265,MoveRight,2020,265,None
634,876,265,None,2027,265,MoveRight
635,876,265,None,2034,265,MoveRight
636,876,265,None,2041,265,MoveRight
637,876,265,None,2048,265,MoveRight
638,876,265,None,2055,265,MoveRight
639,876,265,None,2062,265,MoveRight
640,883,265,MoveRight,2062,265,None
640,883,265,None,2069,265,MoveRight
641,890,265,MoveRight,2069,265,None
641,890,265,None,2076,265,MoveRight
642,897,265,MoveRight,2076,265,None
642,897,265,None,2083,265,MoveRight
643,904,265,MoveRight,2083,265,None
643,904,265,None,2090,265,MoveRight
644,911,265,MoveRight,2090,265,None
644,911,265,None,2097,265,MoveRight
645,918,265,MoveRight,2097,265,None
645,918,265,None,2104,265,MoveRight
646,925,265,MoveRight,2104,265,None
646,925,265,None,2111,265,MoveRight
647,932,265,MoveRight,2111,265,None
647,932,265,None,2118,265,MoveRight
648,939,265,MoveRight,2118,265,None
648,939,265,None,2125,265,MoveRight
649,946,265,MoveRight,2125,265,None
649,946,265,None,2132,265,MoveRight
650,953,265,MoveRight,2132,265,None
650,953,265,None,2139,265,MoveRight
651,960,265,MoveRight,2139,265,None
651,960,265,None,2146,265,MoveRight
652,967,265,MoveRight,2146,265,None
652,967,265,None,2153,265,MoveRight
653,974,265,MoveRight,2153,265,None
653,974,265,None,2160,265,MoveRight
654,981,265,MoveRight,2160,265,None
654,981,265,None,2167,265,MoveRight
655,988,265,MoveRight,2167,265,None
655,988,265,None,2174,265,MoveRight
656,995,265,MoveRight,2174,265,None
656,995,265,None,2181,265,MoveRight
657,1002,265,MoveRight,2181,265,None
657,1002,265,None,2188,265,MoveRight
658,1002,265,None,2188,265,SpikeStrong
658,1009,265,MoveRight,2188,265,None
658,1009,265,None,2188,265,None
659,1002,265,MoveLeft,2188,265,None
660,995,265,MoveLeft,2188,265,None
661,988,265,MoveLeft,2188,265,None
662,981,265,MoveLeft,2188,265,None
663,974,265,MoveLeft,2188,265,None
664,967,265,MoveLeft,2188,265,None
683,960,265,MoveLeft,2188,265,None
684,953,265,MoveLeft,2188,265,None
685,946,265,MoveLeft,2188,265,None
686,939,265,MoveLeft,2188,265,None
687,932,265,MoveLeft,2188,265,None
688,925,265,MoveLeft,2188,265,None
689,918,265,MoveLeft,2188,265,None
690,911,265,MoveLeft,2188,265,None
691,904,265,MoveLeft,2188,265,None
692,897,265,MoveLeft,2188,265,None
693,890,265,MoveLeft,2188,265,None
699,883,265,MoveLeft,2188,265,None
700,876,265,MoveLeft,2188,265,None
701,869,265,MoveLeft,2188,265,None
702,862,265,MoveLeft,2188,265,None
703,862,265,Bump,2188,265,None
703,855,265,MoveLeft,2188,265,None
704,855,265,None,2181,265,MoveLeft
705,855,265,None,2174,265,MoveLeft
706,855,265,None,2167,265,MoveLeft
707,855,265,None,2160,265,MoveLeft
708,855,265,None,2153,265,MoveLeft
709,855,265,None,2146,265,MoveLeft
710,855,265,None,2139,265,MoveLeft
711,855,265,None,2132,265,MoveLeft
712,855,265,None,2125,265,MoveLeft
713,855,265,None,2118,265,MoveLeft
714,855,265,None,2111,265,MoveLeft
715,855,265,None,2104,265,MoveLeft
716,855,265,None,2097,265,MoveLeft
717,855,265,None,2090,265,MoveLeft
