Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
16998,970.0,265.0,,2410,265,Serve
16998,970.0,265.0,,2410,265,
17018,970.0,265.0,,2403,265,MoveLeft
17019,970.0,265.0,,2396,265,MoveLeft
17020,970.0,265.0,,2389,265,MoveLeft
17021,970.0,265.0,,2382,265,MoveLeft
17022,970.0,265.0,,2375,265,MoveLeft
17023,970.0,265.0,,2368,265,MoveLeft
17024,970.0,265.0,,2361,265,MoveLeft
17025,970.0,265.0,,2354,265,MoveLeft
17026,970.0,265.0,,2347,265,MoveLeft
17027,970.0,265.0,,2340,265,MoveLeft
17028,970.0,265.0,,2333,265,MoveLeft
17029,970.0,265.0,,2326,265,MoveLeft
17030,970.0,265.0,,2319,265,MoveLeft
17031,970.0,265.0,,2312,265,MoveLeft
17032,970.0,265.0,,2305,265,MoveLeft
17033,970.0,265.0,,2298,265,MoveLeft
17034,970.0,265.0,,2291,265,MoveLeft
17035,970.0,265.0,,2284,265,MoveLeft
17036,970.0,265.0,,2277,265,MoveLeft
17037,970.0,265.0,,2270,265,MoveLeft
17038,970.0,265.0,,2263,265,MoveLeft
17039,970.0,265.0,,2256,265,MoveLeft
17040,970.0,265.0,,2249,265,MoveLeft
17041,970.0,265.0,,2242,265,MoveLeft
17042,970.0,265.0,,2235,265,MoveLeft
17043,970.0,265.0,,2228,265,MoveLeft
17044,963.0,265.0,MoveLeft,2228,265,
17044,963.0,265.0,,2221,265,MoveLeft
17045,956.0,265.0,MoveLeft,2221,265,
17045,956.0,265.0,,2214,265,MoveLeft
17046,949.0,265.0,MoveLeft,2214,265,
17046,949.0,265.0,,2207,265,MoveLeft
17047,942.0,265.0,MoveLeft,2207,265,
17047,942.0,265.0,,2200,265,MoveLeft
17048,935.0,265.0,MoveLeft,2200,265,
17048,935.0,265.0,,2193,265,MoveLeft
17049,928.0,265.0,MoveLeft,2193,265,
17049,928.0,265.0,,2186,265,MoveLeft
17050,921.0,265.0,MoveLeft,2186,265,
17050,921.0,265.0,,2179,265,MoveLeft
17051,914.0,265.0,MoveLeft,2179,265,
17051,914.0,265.0,,2172,265,MoveLeft
17052,907.0,265.0,MoveLeft,2172,265,
17052,907.0,265.0,,2165,265,MoveLeft
17053,900.0,265.0,MoveLeft,2165,265,
17053,900.0,265.0,,2158,265,MoveLeft
17054,893.0,265.0,MoveLeft,2158,265,
17054,893.0,265.0,,2151,265,MoveLeft
17055,886.0,265.0,MoveLeft,2151,265,
17055,886.0,265.0,,2144,265,MoveLeft
17056,886.0,265.0,,2137,265,MoveLeft
17057,886.0,265.0,,2130,265,MoveLeft
17058,886.0,265.0,,2123,265,MoveLeft
17059,886.0,265.0,,2116,265,MoveLeft
17060,886.0,265.0,,2109,265,MoveLeft
17061,886.0,265.0,,2102,265,MoveLeft
17062,886.0,265.0,,2095,265,MoveLeft
17063,886.0,265.0,,2088,265,MoveLeft
17064,886.0,265.0,,2081,265,MoveLeft
17065,886.0,265.0,,2074,265,MoveLeft
17066,886.0,265.0,,2067,265,MoveLeft
17067,886.0,265.0,,2060,265,MoveLeft
17068,886.0,265.0,,2053,265,MoveLeft
17069,886.0,265.0,,2046,265,MoveLeft
17070,886.0,265.0,Set,2046,265,
17070,886.0,265.0,,2046,265,
17070,886.0,265.0,,2039,265,MoveLeft
17071,886.0,265.0,,2032,265,MoveLeft
17072,886.0,265.0,,2025,265,MoveLeft
17073,886.0,265.0,,2018,265,MoveLeft
17074,886.0,265.0,,2011,265,MoveLeft
17075,886.0,265.0,,2004,265,MoveLeft
17076,886.0,265.0,,1997,265,MoveLeft
17077,886.0,265.0,,1990,265,MoveLeft
17078,886.0,265.0,,1983,265,MoveLeft
17079,886.0,265.0,,1976,265,MoveLeft
17080,886.0,265.0,,1969,265,MoveLeft
17081,886.0,265.0,,1962,265,MoveLeft
17082,886.0,265.0,,1955,265,MoveLeft
17083,886.0,265.0,,1948,265,MoveLeft
17084,886.0,265.0,,1941,265,MoveLeft
17085,886.0,265.0,,1934,265,MoveLeft
17086,886.0,265.0,,1927,265,MoveLeft
17087,886.0,265.0,,1920,265,MoveLeft
17088,886.0,265.0,,1913,265,MoveLeft
17089,886.0,265.0,,1906,265,MoveLeft
17090,886.0,265.0,,1899,265,MoveLeft
17091,886.0,265.0,,1892,265,MoveLeft
17092,886.0,265.0,,1885,265,MoveLeft
17093,886.0,265.0,,1878,265,MoveLeft
17094,886.0,265.0,,1871,265,MoveLeft
17095,886.0,265.0,,1864,265,MoveLeft
17096,886.0,265.0,,1857,265,MoveLeft
17097,886.0,265.0,,1850,265,MoveLeft
17098,886.0,265.0,,1843,265,MoveLeft
17099,886.0,265.0,,1836,265,MoveLeft
17100,886.0,265.0,,1829,265,MoveLeft
17101,886.0,265.0,,1822,265,MoveLeft
17102,886.0,265.0,,1815,265,MoveLeft
17103,886.0,265.0,,1808,265,MoveLeft
17104,886.0,265.0,,1801,265,MoveLeft
17105,886.0,265.0,,1794,265,MoveLeft
17106,886.0,265.0,,1787,265,MoveLeft
17107,886.0,265.0,,1780,265,MoveLeft
17108,886.0,265.0,,1773,265,MoveLeft
17109,886.0,265.0,,1766,265,MoveLeft
17110,886.0,265.0,,1759,265,MoveLeft
17111,886.0,265.0,,1752,265,MoveLeft
17112,886.0,265.0,,1745,265,MoveLeft
17113,886.0,265.0,,1738,265,MoveLeft
17114,886.0,265.0,,1731,265,MoveLeft
17189,893.0,265.0,MoveRight,1731,265,
17190,900.0,265.0,MoveRight,1731,265,
17191,907.0,265.0,MoveRight,1731,265,
17192,914.0,265.0,MoveRight,1731,265,
17193,921.0,265.0,MoveRight,1731,265,
17194,928.0,265.0,MoveRight,1731,265,
17195,935.0,265.0,MoveRight,1731,265,
17203,935.0,265.0,SpikeStrong,1731,265,
17203,935.0,265.0,,1731,265,
17273,963.0,265.0,MoveLeft,2410,265,
17274,956.0,265.0,MoveLeft,2410,265,
17275,949.0,265.0,MoveLeft,2410,265,
17276,942.0,265.0,MoveLeft,2410,265,
17277,935.0,265.0,MoveLeft,2410,265,
17278,928.0,265.0,MoveLeft,2410,265,
17279,921.0,265.0,MoveLeft,2410,265,
17280,914.0,265.0,MoveLeft,2410,265,
17281,907.0,265.0,MoveLeft,2410,265,
17282,900.0,265.0,MoveLeft,2410,265,
17283,893.0,265.0,MoveLeft,2410,265,
