Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
29611,239.0,265.0,Serve,1850,265,
29611,239.0,265.0,,1850,265,
29612,239.0,265.0,,1843,265,MoveLeft
29613,239.0,265.0,,1836,265,MoveLeft
29614,239.0,265.0,,1829,265,MoveLeft
29615,239.0,265.0,,1822,265,MoveLeft
29616,239.0,265.0,,1815,265,MoveLeft
29617,239.0,265.0,,1808,265,MoveLeft
29618,239.0,265.0,,1801,265,MoveLeft
29619,239.0,265.0,,1794,265,MoveLeft
29630,246.0,265.0,MoveRight,1794,265,
29631,253.0,265.0,MoveRight,1794,265,
29632,260.0,265.0,MoveRight,1794,265,
29633,267.0,265.0,MoveRight,1794,265,
29634,274.0,265.0,MoveRight,1794,265,
29635,281.0,265.0,MoveRight,1794,265,
29636,288.0,265.0,MoveRight,1794,265,
29637,295.0,265.0,MoveRight,1794,265,
29638,302.0,265.0,MoveRight,1794,265,
29639,309.0,265.0,MoveRight,1794,265,
29640,316.0,265.0,MoveRight,1794,265,
29641,323.0,265.0,MoveRight,1794,265,
29642,330.0,265.0,MoveRight,1794,265,
29643,337.0,265.0,MoveRight,1794,265,
29644,344.0,265.0,MoveRight,1794,265,
29645,351.0,265.0,MoveRight,1794,265,
29646,358.0,265.0,MoveRight,1794,265,
29647,365.0,265.0,MoveRight,1794,265,
29648,372.0,265.0,MoveRight,1794,265,
29649,379.0,265.0,MoveRight,1794,265,
29650,386.0,265.0,MoveRight,1794,265,
29651,393.0,265.0,MoveRight,1794,265,
29652,400.0,265.0,MoveRight,1794,265,
29653,407.0,265.0,MoveRight,1794,265,
29654,414.0,265.0,MoveRight,1794,265,
29655,421.0,265.0,MoveRight,1794,265,
29656,428.0,265.0,MoveRight,1794,265,
29657,435.0,265.0,MoveRight,1794,265,
29658,442.0,265.0,MoveRight,1794,265,
29659,449.0,265.0,MoveRight,1794,265,
29660,456.0,265.0,MoveRight,1794,265,
29661,463.0,265.0,MoveRight,1794,265,
