Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
245,650.0,265.0,Serve,1850,265,
245,650.0,265.0,,1850,265,
246,650.0,265.0,,1857,265,MoveRight
247,650.0,265.0,,1864,265,MoveRight
248,650.0,265.0,,1871,265,MoveRight
249,650.0,265.0,,1878,265,MoveRight
250,650.0,265.0,,1885,265,MoveRight
251,650.0,265.0,,1892,265,MoveRight
252,650.0,265.0,,1899,265,MoveRight
253,650.0,265.0,,1906,265,MoveRight
254,650.0,265.0,,1913,265,MoveRight
255,650.0,265.0,,1920,265,MoveRight
256,650.0,265.0,,1927,265,MoveRight
257,650.0,265.0,,1934,265,MoveRight
258,650.0,265.0,,1941,265,MoveRight
259,650.0,265.0,,1948,265,MoveRight
260,650.0,265.0,,1955,265,MoveRight
261,650.0,265.0,,1962,265,MoveRight
262,650.0,265.0,,1969,265,MoveRight
263,650.0,265.0,,1976,265,MoveRight
264,650.0,265.0,,1983,265,MoveRight
265,650.0,265.0,,1990,265,MoveRight
266,650.0,265.0,,1997,265,MoveRight
267,657.0,265.0,MoveRight,1997,265,
267,657.0,265.0,,2004,265,MoveRight
268,664.0,265.0,MoveRight,2004,265,
268,664.0,265.0,,2011,265,MoveRight
269,671.0,265.0,MoveRight,2011,265,
269,671.0,265.0,,2018,265,MoveRight
270,678.0,265.0,MoveRight,2018,265,
270,678.0,265.0,,2025,265,MoveRight
271,685.0,265.0,MoveRight,2025,265,
271,685.0,265.0,,2032,265,MoveRight
272,692.0,265.0,MoveRight,2032,265,
272,692.0,265.0,,2039,265,MoveRight
273,699.0,265.0,MoveRight,2039,265,
273,699.0,265.0,,2046,265,MoveRight
274,706.0,265.0,MoveRight,2046,265,
274,706.0,265.0,,2053,265,MoveRight
275,713.0,265.0,MoveRight,2053,265,
275,713.0,265.0,,2060,265,MoveRight
276,720.0,265.0,MoveRight,2060,265,
276,720.0,265.0,,2067,265,MoveRight
277,727.0,265.0,MoveRight,2067,265,
277,727.0,265.0,,2074,265,MoveRight
278,734.0,265.0,MoveRight,2074,265,
278,734.0,265.0,,2081,265,MoveRight
279,741.0,265.0,MoveRight,2081,265,
279,741.0,265.0,,2088,265,MoveRight
280,748.0,265.0,MoveRight,2088,265,
280,748.0,265.0,,2095,265,MoveRight
281,755.0,265.0,MoveRight,2095,265,
281,755.0,265.0,,2102,265,MoveRight
282,762.0,265.0,MoveRight,2102,265,
282,762.0,265.0,,2109,265,MoveRight
283,769.0,265.0,MoveRight,2109,265,
283,769.0,265.0,,2116,265,MoveRight
284,776.0,265.0,MoveRight,2116,265,
284,776.0,265.0,,2123,265,MoveRight
285,783.0,265.0,MoveRight,2123,265,
285,783.0,265.0,,2130,265,MoveRight
286,790.0,265.0,MoveRight,2130,265,
286,790.0,265.0,,2137,265,MoveRight
287,797.0,265.0,MoveRight,2137,265,
287,797.0,265.0,,2144,265,MoveRight
288,804.0,265.0,MoveRight,2144,265,
288,804.0,265.0,,2151,265,MoveRight
289,811.0,265.0,MoveRight,2151,265,
289,811.0,265.0,,2158,265,MoveRight
290,818.0,265.0,MoveRight,2158,265,
290,818.0,265.0,,2165,265,MoveRight
291,825.0,265.0,MoveRight,2165,265,
291,825.0,265.0,,2172,265,MoveRight
292,825.0,265.0,,2179,265,MoveRight
293,825.0,265.0,,2186,265,MoveRight
294,825.0,265.0,,2193,265,MoveRight
299,832.0,265.0,MoveRight,2193,265,
300,839.0,265.0,MoveRight,2193,265,
301,846.0,265.0,MoveRight,2193,265,
302,853.0,265.0,MoveRight,2193,265,
303,860.0,265.0,MoveRight,2193,265,
304,867.0,265.0,MoveRight,2193,265,
305,874.0,265.0,MoveRight,2193,265,
306,881.0,265.0,MoveRight,2193,265,
307,888.0,265.0,MoveRight,2193,265,
308,895.0,265.0,MoveRight,2193,265,
309,902.0,265.0,MoveRight,2193,265,
310,909.0,265.0,MoveRight,2193,265,
311,916.0,265.0,MoveRight,2193,265,
312,923.0,265.0,MoveRight,2193,265,
313,930.0,265.0,MoveRight,2193,265,
314,937.0,265.0,MoveRight,2193,265,
315,944.0,265.0,MoveRight,2193,265,
316,951.0,265.0,MoveRight,2193,265,
317,958.0,265.0,MoveRight,2193,265,
318,965.0,265.0,MoveRight,2193,265,
319,965.0,265.0,,2193,265,SpikeStrong
319,972.0,265.0,MoveRight,2193,265,
319,972.0,265.0,,2193,265,
320,965.0,265.0,MoveLeft,2193,265,
321,958.0,265.0,MoveLeft,2193,265,
322,951.0,265.0,MoveLeft,2193,265,
323,944.0,265.0,MoveLeft,2193,265,
324,937.0,265.0,MoveLeft,2193,265,
325,930.0,265.0,MoveLeft,2193,265,
326,923.0,265.0,MoveLeft,2193,265,
327,916.0,265.0,MoveLeft,2193,265,
328,909.0,265.0,MoveLeft,2193,265,
329,902.0,265.0,MoveLeft,2193,265,
330,895.0,265.0,MoveLeft,2193,265,
331,888.0,265.0,MoveLeft,2193,265,
332,881.0,265.0,MoveLeft,2193,265,
333,874.0,265.0,MoveLeft,2193,265,
334,867.0,265.0,MoveLeft,2193,265,
335,860.0,265.0,MoveLeft,2193,265,
336,853.0,265.0,MoveLeft,2193,265,
337,846.0,265.0,MoveLeft,2193,265,
338,839.0,265.0,MoveLeft,2193,265,
339,839.0,265.0,,2193,265,
340,839.0,265.0,,2193,265,
341,839.0,265.0,,2193,265,
342,839.0,265.0,,2193,265,
343,839.0,265.0,,2193,265,
344,839.0,265.0,,2193,265,
345,839.0,265.0,,2193,265,
346,839.0,265.0,,2193,265,
347,839.0,265.0,,2193,265,
348,839.0,265.0,,2193,265,
349,839.0,265.0,,2193,265,
350,839.0,265.0,,2193,265,
351,839.0,265.0,,2193,265,
352,839.0,265.0,,2193,265,
353,839.0,265.0,,2193,265,
354,839.0,265.0,,2193,265,
355,839.0,265.0,,2193,265,
356,839.0,265.0,,2193,265,
357,839.0,265.0,,2193,265,
358,839.0,265.0,,2193,265,
359,839.0,265.0,,2193,265,
360,839.0,265.0,,2193,265,
361,839.0,265.0,,2193,265,
362,839.0,265.0,,2193,265,
363,839.0,265.0,,2193,265,
364,839.0,265.0,Bump,2193,265,
364,839.0,265.0,,2193,265,
365,839.0,265.0,,2186,265,MoveLeft
366,839.0,265.0,,2179,265,MoveLeft
367,839.0,265.0,,2172,265,MoveLeft
368,839.0,265.0,,2165,265,MoveLeft
369,839.0,265.0,,2158,265,MoveLeft
370,839.0,265.0,,2151,265,MoveLeft
371,839.0,265.0,,2144,265,MoveLeft
372,839.0,265.0,,2137,265,MoveLeft
373,839.0,265.0,,2130,265,MoveLeft
374,839.0,265.0,,2123,265,MoveLeft
375,839.0,265.0,,2116,265,MoveLeft
376,839.0,265.0,,2109,265,MoveLeft
377,839.0,265.0,,2102,265,MoveLeft
378,839.0,265.0,,2095,265,MoveLeft
379,839.0,265.0,,2088,265,MoveLeft
380,839.0,265.0,,2081,265,MoveLeft
381,839.0,265.0,,2074,265,MoveLeft
382,839.0,265.0,,2067,265,MoveLeft
383,846.0,265.0,MoveRight,2067,265,
383,846.0,265.0,,2060,265,MoveLeft
384,853.0,265.0,MoveRight,2060,265,
384,853.0,265.0,,2053,265,MoveLeft
385,860.0,265.0,MoveRight,2053,265,
385,860.0,265.0,,2046,265,MoveLeft
386,867.0,265.0,MoveRight,2046,265,
386,867.0,265.0,,2039,265,MoveLeft
387,874.0,265.0,MoveRight,2039,265,
387,874.0,265.0,,2032,265,MoveLeft
388,881.0,265.0,MoveRight,2032,265,
388,881.0,265.0,,2025,265,MoveLeft
389,888.0,265.0,MoveRight,2025,265,
389,888.0,265.0,,2018,265,MoveLeft
390,895.0,265.0,MoveRight,2018,265,
390,895.0,265.0,,2011,265,MoveLeft
391,902.0,265.0,MoveRight,2011,265,
391,902.0,265.0,,2004,265,MoveLeft
392,909.0,265.0,MoveRight,2004,265,
392,909.0,265.0,,1997,265,MoveLeft
393,916.0,265.0,MoveRight,1997,265,
393,916.0,265.0,,1990,265,MoveLeft
394,923.0,265.0,MoveRight,1990,265,
394,923.0,265.0,,1983,265,MoveLeft
395,930.0,265.0,MoveRight,1983,265,
395,930.0,265.0,,1976,265,MoveLeft
396,937.0,265.0,MoveRight,1976,265,
396,937.0,265.0,,1969,265,MoveLeft
397,944.0,265.0,MoveRight,1969,265,
397,944.0,265.0,,1962,265,MoveLeft
398,951.0,265.0,MoveRight,1962,265,
398,951.0,265.0,,1955,265,MoveLeft
399,958.0,265.0,MoveRight,1955,265,
399,958.0,265.0,,1948,265,MoveLeft
400,965.0,265.0,MoveRight,1948,265,
400,965.0,265.0,,1941,265,MoveLeft
401,972.0,265.0,MoveRight,1941,265,
401,972.0,265.0,,1934,265,MoveLeft
402,979.0,265.0,MoveRight,1934,265,
402,979.0,265.0,,1927,265,MoveLeft
403,986.0,265.0,MoveRight,1927,265,
403,986.0,265.0,,1920,265,MoveLeft
404,993.0,265.0,MoveRight,1920,265,
404,993.0,265.0,,1913,265,MoveLeft
405,1000.0,265.0,MoveRight,1913,265,
405,1000.0,265.0,,1906,265,MoveLeft
406,1007.0,265.0,MoveRight,1906,265,
406,1007.0,265.0,,1899,265,MoveLeft
407,1014.0,265.0,MoveRight,1899,265,
407,1014.0,265.0,,1892,265,MoveLeft
408,1021.0,265.0,MoveRight,1892,265,
408,1021.0,265.0,,1885,265,MoveLeft
409,1028.0,265.0,MoveRight,1885,265,
409,1028.0,265.0,,1878,265,MoveLeft
410,1035.0,265.0,MoveRight,1878,265,
410,1035.0,265.0,,1871,265,MoveLeft
411,1042.0,265.0,MoveRight,1871,265,
411,1042.0,265.0,,1864,265,MoveLeft
412,1049.0,265.0,MoveRight,1864,265,
412,1049.0,265.0,,1857,265,MoveLeft
413,1056.0,265.0,MoveRight,1857,265,
413,1056.0,265.0,,1850,265,MoveLeft
414,1063.0,265.0,MoveRight,1850,265,
414,1063.0,265.0,,1843,265,MoveLeft
415,1070.0,265.0,MoveRight,1843,265,
415,1070.0,265.0,,1836,265,MoveLeft
416,1077.0,265.0,MoveRight,1836,265,
416,1077.0,265.0,,1829,265,MoveLeft
417,1084.0,265.0,MoveRight,1829,265,
417,1084.0,265.0,,1822,265,MoveLeft
418,1091.0,265.0,MoveRight,1822,265,
418,1091.0,265.0,,1815,265,MoveLeft
419,1098.0,265.0,MoveRight,1815,265,
419,1098.0,265.0,,1808,265,MoveLeft
420,1105.0,265.0,MoveRight,1808,265,
420,1105.0,265.0,,1801,265,MoveLeft
421,1112.0,265.0,MoveRight,1801,265,
421,1112.0,265.0,,1794,265,MoveLeft
422,1119.0,265.0,MoveRight,1794,265,
422,1119.0,265.0,,1787,265,MoveLeft
423,1126.0,265.0,MoveRight,1787,265,
423,1126.0,265.0,,1780,265,MoveLeft
424,1133.0,265.0,MoveRight,1780,265,
424,1133.0,265.0,,1773,265,MoveLeft
425,1140.0,265.0,MoveRight,1773,265,
425,1140.0,265.0,,1766,265,MoveLeft
426,1147.0,265.0,MoveRight,1766,265,
426,1147.0,265.0,,1759,265,MoveLeft
427,1154.0,265.0,MoveRight,1759,265,
427,1154.0,265.0,,1752,265,MoveLeft
428,1161.0,265.0,MoveRight,1752,265,
