Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
10256,554.0,520.06,Serve,1850,265,
10256,554.0,539.68,,1850,265,
10257,554.0,549.49,,1857,265,MoveRight
10258,554.0,559.3,,1864,265,MoveRight
10275,557.5,431.77,MoveRight,1864,265,
10276,561.0,421.96,MoveRight,1864,265,
10277,564.5,412.15,MoveRight,1864,265,
10278,568.0,402.34,MoveRight,1864,265,
10279,571.5,392.53,MoveRight,1864,265,
10280,575.0,382.72,MoveRight,1864,265,
10281,578.5,372.91,MoveRight,1864,265,
10282,582.0,363.1,MoveRight,1864,265,
10283,585.5,353.29,MoveRight,1864,265,
10284,589.0,343.48,MoveRight,1864,265,
10285,592.5,333.67,MoveRight,1864,265,
10286,596.0,323.86,MoveRight,1864,265,
10287,599.5,314.05,MoveRight,1864,265,
10288,603.0,304.24,MoveRight,1864,265,
10289,606.5,294.43,MoveRight,1864,265,
10290,610.0,284.62,MoveRight,1864,265,
10291,613.5,274.81,MoveRight,1864,265,
10292,620.5,265.0,MoveRight,1864,265,
10293,627.5,265.0,MoveRight,1864,265,
10294,634.5,265.0,MoveRight,1864,265,
10295,641.5,265.0,MoveRight,1864,265,
10296,648.5,265.0,MoveRight,1864,265,
10297,655.5,265.0,MoveRight,1864,265,
10298,662.5,265.0,MoveRight,1864,265,
10299,669.5,265.0,MoveRight,1864,265,
10300,676.5,265.0,MoveRight,1864,265,
10301,683.5,265.0,MoveRight,1864,265,
10302,690.5,265.0,MoveRight,1864,265,
10303,697.5,265.0,MoveRight,1864,265,
10304,704.5,265.0,MoveRight,1864,265,
10305,711.5,265.0,MoveRight,1864,265,
10306,718.5,265.0,MoveRight,1864,265,
10307,725.5,265.0,MoveRight,1864,265,
10308,732.5,265.0,MoveRight,1864,265,
10309,739.5,265.0,MoveRight,1864,265,
10310,746.5,265.0,MoveRight,1864,265,
10311,753.5,265.0,MoveRight,1864,265,
10312,760.5,265.0,MoveRight,1864,265,
10313,767.5,265.0,MoveRight,1864,265,
10314,774.5,265.0,MoveRight,1864,265,
10315,781.5,265.0,MoveRight,1864,265,
10316,788.5,265.0,MoveRight,1864,265,
10317,795.5,265.0,MoveRight,1864,265,
10318,802.5,265.0,MoveRight,1864,265,
10319,802.5,265.0,,1864,265,SpikeMedium
10319,809.5,265.0,MoveRight,1864,265,
10319,809.5,265.0,,1864,265,
10320,816.5,265.0,MoveRight,1864,265,
10321,823.5,265.0,MoveRight,1864,265,
10322,830.5,265.0,MoveRight,1864,265,
10323,837.5,265.0,MoveRight,1864,265,
10324,844.5,265.0,MoveRight,1864,265,
10325,851.5,265.0,MoveRight,1864,265,
10326,858.5,265.0,MoveRight,1864,265,
10327,865.5,265.0,MoveRight,1864,265,
10328,872.5,265.0,MoveRight,1864,265,
10329,879.5,265.0,MoveRight,1864,265,
10330,886.5,265.0,MoveRight,1864,265,
10331,893.5,265.0,MoveRight,1864,265,
10332,900.5,265.0,MoveRight,1864,265,
10333,907.5,265.0,MoveRight,1864,265,
10334,914.5,265.0,MoveRight,1864,265,
10335,921.5,265.0,MoveRight,1864,265,
10336,928.5,265.0,MoveRight,1864,265,
10337,935.5,265.0,MoveRight,1864,265,
10338,942.5,265.0,MoveRight,1864,265,
10339,949.5,265.0,MoveRight,1864,265,
10340,956.5,265.0,MoveRight,1864,265,
10341,963.5,265.0,MoveRight,1864,265,
10342,970.5,265.0,MoveRight,1864,265,
10343,977.5,265.0,MoveRight,1864,265,
10369,977.5,265.0,,1864,265,
10370,977.5,265.0,,1864,265,
10371,977.5,265.0,,1864,265,
10372,977.5,265.0,,1864,265,
10373,977.5,265.0,,1864,265,
10374,977.5,265.0,,1864,265,
10375,977.5,265.0,,1864,265,
10376,977.5,265.0,,1864,265,
10377,977.5,265.0,,1864,265,
10378,977.5,265.0,,1864,265,
10379,977.5,265.0,,1864,265,
10380,977.5,265.0,,1864,265,
10381,977.5,265.0,,1864,265,
10382,977.5,265.0,Bump,1864,265,
10382,977.5,265.0,,1864,265,
10383,977.5,265.0,,1857,265,MoveLeft
10384,977.5,265.0,,1850,265,MoveLeft
10385,977.5,265.0,,1843,265,MoveLeft
10386,977.5,265.0,,1836,265,MoveLeft
10387,977.5,265.0,,1829,265,MoveLeft
10388,977.5,265.0,,1822,265,MoveLeft
10389,977.5,265.0,,1815,265,MoveLeft
10390,977.5,265.0,,1808,265,MoveLeft
10391,977.5,265.0,,1801,265,MoveLeft
10392,977.5,265.0,,1794,265,MoveLeft
10393,977.5,265.0,,1787,265,MoveLeft
10394,977.5,265.0,,1780,265,MoveLeft
10395,977.5,265.0,,1773,265,MoveLeft
10396,977.5,265.0,,1766,265,MoveLeft
10397,977.5,265.0,,1759,265,MoveLeft
10398,977.5,265.0,,1752,265,MoveLeft
10399,977.5,265.0,,1745,265,MoveLeft
10400,977.5,265.0,,1738,265,MoveLeft
10401,984.5,265.0,MoveRight,1738,265,
10401,984.5,265.0,,1731,265,MoveLeft
10402,991.5,265.0,MoveRight,1731,265,
