Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
18959,288.0,265.0,Serve,1850,265,
18960,288.0,265.0,,1843,265,MoveLeft
18979,295.0,265.0,MoveRight,1843,265,
18980,302.0,265.0,MoveRight,1843,265,
18981,309.0,265.0,MoveRight,1843,265,
18982,316.0,265.0,MoveRight,1843,265,
18983,323.0,265.0,MoveRight,1843,265,
18984,330.0,265.0,MoveRight,1843,265,
18985,337.0,265.0,MoveRight,1843,265,
18986,344.0,265.0,MoveRight,1843,265,
18987,351.0,265.0,MoveRight,1843,265,
18988,358.0,265.0,MoveRight,1843,265,
18989,365.0,265.0,MoveRight,1843,265,
18990,372.0,265.0,MoveRight,1843,265,
18991,379.0,265.0,MoveRight,1843,265,
18992,386.0,265.0,MoveRight,1843,265,
18993,393.0,265.0,MoveRight,1843,265,
18994,400.0,265.0,MoveRight,1843,265,
18995,407.0,265.0,MoveRight,1843,265,
18996,414.0,265.0,MoveRight,1843,265,
18997,421.0,265.0,MoveRight,1843,265,
18998,428.0,265.0,MoveRight,1843,265,
18999,435.0,265.0,MoveRight,1843,265,
19000,442.0,265.0,MoveRight,1843,265,
19001,449.0,265.0,MoveRight,1843,265,
19002,456.0,265.0,MoveRight,1843,265,
19003,463.0,265.0,MoveRight,1843,265,
19004,470.0,265.0,MoveRight,1843,265,
19005,477.0,265.0,MoveRight,1843,265,
19006,484.0,265.0,MoveRight,1843,265,
19007,491.0,265.0,MoveRight,1843,265,
19008,498.0,265.0,MoveRight,1843,265,
19009,505.0,265.0,MoveRight,1843,265,
19010,512.0,265.0,MoveRight,1843,265,
19011,519.0,265.0,MoveRight,1843,265,
19012,526.0,265.0,MoveRight,1843,265,
19013,533.0,265.0,MoveRight,1843,265,
19014,540.0,265.0,MoveRight,1843,265,
19015,547.0,265.0,MoveRight,1843,265,
19016,554.0,265.0,MoveRight,1843,265,
19017,561.0,265.0,MoveRight,1843,265,
19018,568.0,265.0,MoveRight,1843,265,
19019,575.0,265.0,MoveRight,1843,265,
19020,582.0,265.0,MoveRight,1843,265,
19021,589.0,265.0,MoveRight,1843,265,
19022,596.0,265.0,MoveRight,1843,265,
19023,603.0,265.0,MoveRight,1843,265,
19024,610.0,265.0,MoveRight,1843,265,
19025,617.0,265.0,MoveRight,1843,265,
19026,624.0,265.0,MoveRight,1843,265,
19027,631.0,265.0,MoveRight,1843,265,
19028,638.0,265.0,MoveRight,1843,265,
19029,645.0,265.0,MoveRight,1843,265,
19030,652.0,265.0,MoveRight,1843,265,
19031,659.0,265.0,MoveRight,1843,265,
19032,666.0,265.0,MoveRight,1843,265,
19033,666.0,265.0,,1843,265,SpikeMedium
19033,673.0,265.0,MoveRight,1843,265,
19034,680.0,265.0,MoveRight,1843,265,
19035,687.0,265.0,MoveRight,1843,265,
19036,694.0,265.0,MoveRight,1843,265,
19037,701.0,265.0,MoveRight,1843,265,
19038,708.0,265.0,MoveRight,1843,265,
19039,715.0,265.0,MoveRight,1843,265,
19040,722.0,265.0,MoveRight,1843,265,
19041,729.0,265.0,MoveRight,1843,265,
19042,736.0,265.0,MoveRight,1843,265,
19043,743.0,265.0,MoveRight,1843,265,
19044,750.0,265.0,MoveRight,1843,265,
19044,750.0,265.0,,1836,265,MoveLeft
19045,757.0,265.0,MoveRight,1836,265,
19045,757.0,265.0,,1829,265,MoveLeft
19046,764.0,265.0,MoveRight,1829,265,
19046,764.0,265.0,,1822,265,MoveLeft
19047,771.0,265.0,MoveRight,1822,265,
19047,771.0,265.0,,1815,265,MoveLeft
19048,778.0,265.0,MoveRight,1815,265,
19048,778.0,265.0,,1808,265,MoveLeft
19049,785.0,265.0,MoveRight,1808,265,
19049,785.0,265.0,,1801,265,MoveLeft
19050,792.0,265.0,MoveRight,1801,265,
19050,792.0,265.0,,1794,265,MoveLeft
19051,799.0,265.0,MoveRight,1794,265,
19051,799.0,265.0,,1787,265,MoveLeft
19052,799.0,265.0,,1780,265,MoveLeft
19053,799.0,265.0,,1773,265,MoveLeft
19054,799.0,265.0,,1766,265,MoveLeft
19055,799.0,265.0,,1759,265,MoveLeft
19056,799.0,265.0,,1752,265,MoveLeft
19057,799.0,265.0,,1745,265,MoveLeft
19058,799.0,265.0,,1738,265,MoveLeft
19059,799.0,265.0,,1731,265,MoveLeft
19093,806.0,265.0,MoveRight,1731,265,
19094,813.0,265.0,MoveRight,1731,265,
19095,820.0,265.0,MoveRight,1731,265,
19096,827.0,265.0,MoveRight,1731,265,
19097,834.0,265.0,MoveRight,1731,265,
19098,841.0,265.0,MoveRight,1731,265,
19099,848.0,265.0,MoveRight,1731,265,
19100,855.0,265.0,MoveRight,1731,265,
19101,862.0,265.0,MoveRight,1731,265,
19102,963.0,265.0,MoveLeft,2410,265,
19103,956.0,265.0,MoveLeft,2410,265,
19107,949.0,265.0,MoveLeft,2410,265,
19108,942.0,265.0,MoveLeft,2410,265,
19109,935.0,265.0,MoveLeft,2410,265,
19110,928.0,265.0,MoveLeft,2410,265,
19111,921.0,265.0,MoveLeft,2410,265,
19112,914.0,265.0,MoveLeft,2410,265,
19113,907.0,265.0,MoveLeft,2410,265,
19114,900.0,265.0,MoveLeft,2410,265,
