Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
9179,274.0,265.0,Serve,1670,265,
9180,274.0,265.0,,1677,265,MoveRight
9181,274.0,265.0,,1684,265,MoveRight
9182,274.0,265.0,,1691,265,MoveRight
9183,274.0,265.0,,1698,265,MoveRight
9184,274.0,265.0,,1705,265,MoveRight
9185,274.0,265.0,,1712,265,MoveRight
9186,274.0,265.0,,1719,265,MoveRight
9187,274.0,265.0,,1726,265,MoveRight
9188,274.0,265.0,,1733,265,MoveRight
9189,274.0,265.0,,1740,265,MoveRight
9190,274.0,265.0,,1747,265,MoveRight
9191,274.0,265.0,,1754,265,MoveRight
9192,274.0,265.0,,1761,265,MoveRight
9193,274.0,265.0,,1768,265,MoveRight
9194,274.0,265.0,,1775,265,MoveRight
9195,274.0,265.0,,1782,265,MoveRight
9196,274.0,265.0,,1789,265,MoveRight
9197,274.0,265.0,,1796,265,MoveRight
9198,274.0,265.0,,1803,265,MoveRight
9199,274.0,265.0,,1810,265,MoveRight
9200,274.0,265.0,,1817,265,MoveRight
9224,281.0,265.0,MoveRight,1817,265,
9225,288.0,265.0,MoveRight,1817,265,
9226,295.0,265.0,MoveRight,1817,265,
9227,302.0,265.0,MoveRight,1817,265,
9228,309.0,265.0,MoveRight,1817,265,
9229,316.0,265.0,MoveRight,1817,265,
9230,323.0,265.0,MoveRight,1817,265,
9231,330.0,265.0,MoveRight,1817,265,
9232,337.0,265.0,MoveRight,1817,265,
9233,344.0,265.0,MoveRight,1817,265,
9234,351.0,265.0,MoveRight,1817,265,
9235,358.0,265.0,MoveRight,1817,265,
9236,365.0,265.0,MoveRight,1817,265,
9237,372.0,265.0,MoveRight,1817,265,
9238,379.0,265.0,MoveRight,1817,265,
9239,386.0,265.0,MoveRight,1817,265,
9240,393.0,265.0,MoveRight,1817,265,
9241,400.0,265.0,MoveRight,1817,265,
9242,407.0,265.0,MoveRight,1817,265,
9243,414.0,265.0,MoveRight,1817,265,
9244,421.0,265.0,MoveRight,1817,265,
9245,428.0,265.0,MoveRight,1817,265,
9246,435.0,265.0,MoveRight,1817,265,
9247,442.0,265.0,MoveRight,1817,265,
9248,449.0,265.0,MoveRight,1817,265,
9249,456.0,265.0,MoveRight,1817,265,
9250,463.0,265.0,MoveRight,1817,265,
9251,470.0,265.0,MoveRight,1817,265,
9252,477.0,265.0,MoveRight,1817,265,
9253,477.0,265.0,,1817,265,SpikeMedium
9253,484.0,265.0,MoveRight,1817,265,
9254,491.0,265.0,MoveRight,1817,265,
9255,498.0,265.0,MoveRight,1817,265,
9256,505.0,265.0,MoveRight,1817,265,
9257,512.0,265.0,MoveRight,1817,265,
9258,519.0,265.0,MoveRight,1817,265,
9259,526.0,265.0,MoveRight,1817,265,
9260,533.0,265.0,MoveRight,1817,265,
9261,540.0,265.0,MoveRight,1817,265,
9262,547.0,265.0,MoveRight,1817,265,
9263,554.0,265.0,MoveRight,1817,265,
9263,554.0,265.0,,1810,265,MoveLeft
9264,561.0,265.0,MoveRight,1810,265,
9264,561.0,265.0,,1803,265,MoveLeft
9265,568.0,265.0,MoveRight,1803,265,
9265,568.0,265.0,,1796,265,MoveLeft
9266,575.0,265.0,MoveRight,1796,265,
9266,575.0,265.0,,1789,265,MoveLeft
9267,582.0,265.0,MoveRight,1789,265,
9267,582.0,265.0,,1782,265,MoveLeft
9268,589.0,265.0,MoveRight,1782,265,
9268,589.0,265.0,,1775,265,MoveLeft
9269,596.0,265.0,MoveRight,1775,265,
9269,596.0,265.0,,1768,265,MoveLeft
9270,603.0,265.0,MoveRight,1768,265,
9270,603.0,265.0,,1761,265,MoveLeft
9271,610.0,265.0,MoveRight,1761,265,
9271,610.0,265.0,,1754,265,MoveLeft
9272,617.0,265.0,MoveRight,1754,265,
9272,617.0,265.0,,1747,265,MoveLeft
9273,624.0,265.0,MoveRight,1747,265,
9273,624.0,265.0,,1740,265,MoveLeft
9274,631.0,265.0,MoveRight,1740,265,
9274,631.0,265.0,,1733,265,MoveLeft
9275,638.0,265.0,MoveRight,1733,265,
9276,645.0,265.0,MoveRight,1733,265,
9277,652.0,265.0,MoveRight,1733,265,
9278,659.0,265.0,MoveRight,1733,265,
9279,666.0,265.0,MoveRight,1733,265,
9280,673.0,265.0,MoveRight,1733,265,
9284,680.0,265.0,MoveRight,1733,265,
9285,687.0,265.0,MoveRight,1733,265,
9286,694.0,265.0,MoveRight,1733,265,
9287,701.0,265.0,MoveRight,1733,265,
9288,708.0,265.0,MoveRight,1733,265,
9289,715.0,265.0,MoveRight,1733,265,
9290,722.0,265.0,MoveRight,1733,265,
9291,729.0,265.0,MoveRight,1733,265,
9292,736.0,265.0,MoveRight,1733,265,
9293,743.0,265.0,MoveRight,1733,265,
9294,750.0,265.0,MoveRight,1733,265,
9295,757.0,265.0,MoveRight,1733,265,
9296,764.0,265.0,MoveRight,1733,265,
9297,771.0,265.0,MoveRight,1733,265,
9298,778.0,265.0,MoveRight,1733,265,
9299,785.0,265.0,MoveRight,1733,265,
9300,792.0,265.0,MoveRight,1733,265,
9301,799.0,265.0,MoveRight,1733,265,
9302,806.0,265.0,MoveRight,1733,265,
9303,813.0,265.0,MoveRight,1733,265,
9304,820.0,265.0,MoveRight,1733,265,
9305,827.0,265.0,MoveRight,1733,265,
9306,834.0,265.0,MoveRight,1733,265,
9307,841.0,265.0,MoveRight,1733,265,
9308,848.0,265.0,MoveRight,1733,265,
9309,855.0,265.0,MoveRight,1733,265,
9310,862.0,265.0,MoveRight,1733,265,
9311,869.0,265.0,MoveRight,1733,265,
9312,876.0,265.0,MoveRight,1733,265,
9313,883.0,265.0,MoveRight,1733,265,
9314,890.0,265.0,MoveRight,1733,265,
9315,897.0,265.0,MoveRight,1733,265,
9316,897.0,265.0,Bump,1733,265,
9316,904.0,265.0,MoveRight,1733,265,
9317,904.0,265.0,,1726,265,MoveLeft
9318,904.0,265.0,,1719,265,MoveLeft
9319,904.0,265.0,,1712,265,MoveLeft
9320,904.0,265.0,,1705,265,MoveLeft
9321,904.0,265.0,,1698,265,MoveLeft
9322,904.0,265.0,,1691,265,MoveLeft
9323,904.0,265.0,,1684,265,MoveLeft
9324,904.0,265.0,,1677,265,MoveLeft
9325,904.0,265.0,,1670,265,MoveLeft
9326,904.0,265.0,,1663,265,MoveLeft
9327,904.0,265.0,,1656,265,MoveLeft
9328,904.0,265.0,,1649,265,MoveLeft
9329,904.0,265.0,,1642,265,MoveLeft
9330,904.0,265.0,,1635,265,MoveLeft
9331,904.0,265.0,,1628,265,MoveLeft
9332,904.0,265.0,,1621,265,MoveLeft
9333,904.0,265.0,,1614,265,MoveLeft
9334,904.0,265.0,,1607,265,MoveLeft
9335,911.0,265.0,MoveRight,1607,265,
9335,911.0,265.0,,1600,265,MoveLeft
9336,918.0,265.0,MoveRight,1600,265,
9336,918.0,265.0,,1593,265,MoveLeft
9337,925.0,265.0,MoveRight,1593,265,
9337,925.0,265.0,,1586,265,MoveLeft
9338,932.0,265.0,MoveRight,1586,265,
9338,932.0,265.0,,1579,265,MoveLeft
9339,939.0,265.0,MoveRight,1579,265,
9339,939.0,265.0,,1572,265,MoveLeft
9340,946.0,265.0,MoveRight,1572,265,
9340,946.0,265.0,,1565,265,MoveLeft
9341,953.0,265.0,MoveRight,1565,265,
9341,953.0,265.0,,1558,265,MoveLeft
9342,960.0,265.0,MoveRight,1558,265,
9342,960.0,265.0,,1551,265,MoveLeft
9343,967.0,265.0,MoveRight,1551,265,
9343,967.0,265.0,,1544,265,MoveLeft
9344,974.0,265.0,MoveRight,1544,265,
9344,974.0,265.0,,1537,265,MoveLeft
9345,981.0,265.0,MoveRight,1537,265,
9345,981.0,265.0,,1530,265,MoveLeft
9346,988.0,265.0,MoveRight,1530,265,
9346,988.0,265.0,,1523,265,MoveLeft
9347,995.0,265.0,MoveRight,1523,265,
9347,995.0,265.0,,1516,265,MoveLeft
9348,1002.0,265.0,MoveRight,1516,265,
9348,1002.0,265.0,,1509,265,MoveLeft
9349,1009.0,265.0,MoveRight,1509,265,
9349,1009.0,265.0,,1502,265,MoveLeft
9350,1012.5,284.62,MoveRight,1502,265,
9350,1012.5,284.62,,1495,265,MoveLeft
9351,1016.0,304.24,MoveRight,1495,265,
