Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
13508,526.0,559.3,Serve,1670,265,None
13509,526.0,549.49,None,1677,265,MoveRight
13510,526.0,539.68,None,1684,265,MoveRight
13511,526.0,529.87,None,1691,265,MoveRight
13512,526.0,520.06,None,1698,265,MoveRight
13513,526.0,510.25,None,1705,265,MoveRight
13514,526.0,500.44,None,1712,265,MoveRight
13515,526.0,490.63,None,1719,265,MoveRight
13516,526.0,480.82,None,1726,265,MoveRight
13517,526.0,471.01,None,1733,265,MoveRight
13518,526.0,461.2,None,1740,265,MoveRight
13519,526.0,451.39,None,1747,265,MoveRight
13520,526.0,441.58,None,1754,265,MoveRight
13521,526.0,431.77,None,1761,265,MoveRight
13522,526.0,421.96,None,1768,265,MoveRight
13523,526.0,412.15,None,1775,265,MoveRight
13524,526.0,402.34,None,1782,265,MoveRight
13525,526.0,392.53,None,1789,265,MoveRight
13527,529.5,372.91,MoveRight,1789,265,None
13528,533.0,363.1,MoveRight,1789,265,None
13529,536.5,353.29,MoveRight,1789,265,None
13530,540.0,343.48,MoveRight,1789,265,None
13531,543.5,333.67,MoveRight,1789,265,None
13532,547.0,323.86,MoveRight,1789,265,None
13533,550.5,314.05,MoveRight,1789,265,None
13534,554.0,304.24,MoveRight,1789,265,None
13535,557.5,294.43,MoveRight,1789,265,None
13536,561.0,284.62,MoveRight,1789,265,None
13537,564.5,274.81,MoveRight,1789,265,None
13538,571.5,265.0,MoveRight,1789,265,None
13539,578.5,265.0,MoveRight,1789,265,None
13540,585.5,265.0,MoveRight,1789,265,None
13541,592.5,265.0,MoveRight,1789,265,None
13542,599.5,265.0,MoveRight,1789,265,None
13543,606.5,265.0,MoveRight,1789,265,None
13544,613.5,265.0,MoveRight,1789,265,None
13545,620.5,265.0,MoveRight,1789,265,None
13546,627.5,265.0,MoveRight,1789,265,None
13547,634.5,265.0,MoveRight,1789,265,None
13548,641.5,265.0,MoveRight,1789,265,None
13549,648.5,265.0,MoveRight,1789,265,None
13550,655.5,265.0,MoveRight,1789,265,None
13551,662.5,265.0,MoveRight,1789,265,None
13552,669.5,265.0,MoveRight,1789,265,None
13553,676.5,265.0,MoveRight,1789,265,None
13554,683.5,265.0,MoveRight,1789,265,None
13555,690.5,265.0,MoveRight,1789,265,None
13556,697.5,265.0,MoveRight,1789,265,None
13557,704.5,265.0,MoveRight,1789,265,None
13558,711.5,265.0,MoveRight,1789,265,None
13559,718.5,265.0,MoveRight,1789,265,None
13560,725.5,265.0,MoveRight,1789,265,None
13561,732.5,265.0,MoveRight,1789,265,None
13562,739.5,265.0,MoveRight,1789,265,None
13563,746.5,265.0,MoveRight,1789,265,None
13564,753.5,265.0,MoveRight,1789,265,None
13565,760.5,265.0,MoveRight,1789,265,None
13566,767.5,265.0,MoveRight,1789,265,None
13567,774.5,265.0,MoveRight,1789,265,None
13568,774.5,265.0,None,1789,265,SpikeMedium
13568,781.5,265.0,MoveRight,1789,265,None
13569,788.5,265.0,MoveRight,1789,265,None
13570,795.5,265.0,MoveRight,1789,265,None
13571,802.5,265.0,MoveRight,1789,265,None
13572,809.5,265.0,MoveRight,1789,265,None
13573,816.5,265.0,MoveRight,1789,265,None
13574,823.5,265.0,MoveRight,1789,265,None
13589,830.5,265.0,MoveRight,1789,265,None
13590,837.5,265.0,MoveRight,1789,265,None
13591,844.5,265.0,MoveRight,1789,265,None
13592,851.5,265.0,MoveRight,1789,265,None
13593,858.5,265.0,MoveRight,1789,265,None
13594,865.5,265.0,MoveRight,1789,265,None
13595,872.5,265.0,MoveRight,1789,265,None
13596,879.5,265.0,MoveRight,1789,265,None
13597,886.5,265.0,MoveRight,1789,265,None
13598,893.5,265.0,MoveRight,1789,265,None
13599,900.5,265.0,MoveRight,1789,265,None
13600,907.5,265.0,MoveRight,1789,265,None
13601,914.5,265.0,MoveRight,1789,265,None
13602,921.5,265.0,MoveRight,1789,265,None
13603,928.5,265.0,MoveRight,1789,265,None
13614,935.5,265.0,MoveRight,1789,265,None
13615,942.5,265.0,MoveRight,1789,265,None
13616,949.5,265.0,MoveRight,1789,265,None
13617,956.5,265.0,MoveRight,1789,265,None
13618,963.5,265.0,MoveRight,1789,265,None
13619,970.5,265.0,MoveRight,1789,265,None
13620,977.5,265.0,MoveRight,1789,265,None
13621,984.5,265.0,MoveRight,1789,265,None
13622,991.5,265.0,MoveRight,1789,265,None
13623,998.5,265.0,MoveRight,1789,265,None
13624,991.5,265.0,MoveLeft,1789,265,None
13625,984.5,265.0,MoveLeft,1789,265,None
13626,977.5,265.0,MoveLeft,1789,265,None
13627,970.5,265.0,MoveLeft,1789,265,None
13628,970.5,265.0,Bump,1789,265,None
13628,963.5,265.0,MoveLeft,1789,265,None
13629,963.5,265.0,None,1782,265,MoveLeft
13630,963.5,265.0,None,1775,265,MoveLeft
13631,963.5,265.0,None,1768,265,MoveLeft
13632,963.5,265.0,None,1761,265,MoveLeft
13633,963.5,265.0,None,1754,265,MoveLeft
13634,963.5,265.0,None,1747,265,MoveLeft
13635,963.5,265.0,None,1740,265,MoveLeft
13636,963.5,265.0,None,1733,265,MoveLeft
13637,963.5,265.0,None,1726,265,MoveLeft
13638,963.5,265.0,None,1719,265,MoveLeft
13639,963.5,265.0,None,1712,265,MoveLeft
13640,963.5,265.0,None,1705,265,MoveLeft
13641,963.5,265.0,None,1698,265,MoveLeft
13642,963.5,265.0,None,1691,265,MoveLeft
13643,963.5,265.0,None,1684,265,MoveLeft
13644,963.5,265.0,None,1677,265,MoveLeft
13645,963.5,265.0,None,1670,265,MoveLeft
13646,963.5,265.0,None,1663,265,MoveLeft
13647,970.5,265.0,MoveRight,1663,265,None
13647,970.5,265.0,None,1656,265,MoveLeft
13648,977.5,265.0,MoveRight,1656,265,None
13648,977.5,265.0,None,1649,265,MoveLeft
13649,984.5,265.0,MoveRight,1649,265,None
13649,984.5,265.0,None,1642,265,MoveLeft
13650,991.5,265.0,MoveRight,1642,265,None
13650,991.5,265.0,None,1635,265,MoveLeft
13651,998.5,265.0,MoveRight,1635,265,None
13651,998.5,265.0,None,1628,265,MoveLeft
13652,1005.5,265.0,MoveRight,1628,265,None
13652,1005.5,265.0,None,1621,265,MoveLeft
13653,1012.5,265.0,MoveRight,1621,265,None
13653,1012.5,265.0,None,1614,265,MoveLeft
13654,1019.5,265.0,MoveRight,1614,265,None
13654,1019.5,265.0,None,1607,265,MoveLeft
13655,1026.5,265.0,MoveRight,1607,265,None
13655,1026.5,265.0,None,1600,265,MoveLeft
13656,1033.5,265.0,MoveRight,1600,265,None
13656,1033.5,265.0,None,1593,265,MoveLeft
13657,1040.5,265.0,MoveRight,1593,265,None
13657,1040.5,265.0,None,1586,265,MoveLeft
13658,1047.5,265.0,MoveRight,1586,265,None
13658,1047.5,265.0,None,1579,265,MoveLeft
13659,1054.5,265.0,MoveRight,1579,265,None
13659,1054.5,265.0,None,1572,265,MoveLeft
13660,1061.5,265.0,MoveRight,1572,265,None
13660,1061.5,265.0,None,1565,265,MoveLeft
13661,1068.5,265.0,MoveRight,1565,265,None
13661,1068.5,265.0,None,1558,265,MoveLeft
13662,1075.5,265.0,MoveRight,1558,265,None
13662,1075.5,265.0,None,1551,265,MoveLeft
13663,1082.5,265.0,MoveRight,1551,265,None
13663,1082.5,265.0,None,1544,265,MoveLeft
13664,1089.5,265.0,MoveRight,1544,265,None
13664,1089.5,265.0,None,1537,265,MoveLeft
13665,1096.5,265.0,MoveRight,1537,265,None
13665,1096.5,265.0,None,1530,265,MoveLeft
13666,1103.5,265.0,MoveRight,1530,265,None
13666,1103.5,265.0,None,1523,265,MoveLeft
13667,1110.5,265.0,MoveRight,1523,265,None
13667,1110.5,265.0,None,1516,265,MoveLeft
13668,1117.5,265.0,MoveRight,1516,265,None
13668,1117.5,265.0,None,1509,265,MoveLeft
13669,1124.5,265.0,MoveRight,1509,265,None
13669,1124.5,265.0,None,1502,265,MoveLeft
13670,1131.5,265.0,MoveRight,1502,265,None
13670,1131.5,265.0,None,1495,265,MoveLeft
13671,1138.5,265.0,MoveRight,1495,265,None
13671,1138.5,265.0,None,1488,265,MoveLeft
13672,1145.5,265.0,MoveRight,1488,265,None
13672,1145.5,265.0,None,1481,265,MoveLeft
13673,1152.5,265.0,MoveRight,1481,265,None
13674,1159.5,265.0,MoveRight,1481,265,None
13675,1166.5,265.0,MoveRight,1481,265,None
13676,1173.5,265.0,MoveRight,1481,265,None
13677,1180.5,265.0,MoveRight,1481,265,None
13678,1187.5,265.0,MoveRight,1481,265,None
13679,1194.5,265.0,MoveRight,1481,265,None
13680,1201.5,265.0,MoveRight,1481,265,None
13681,1208.5,265.0,MoveRight,1481,265,None
13682,1215.5,265.0,MoveRight,1481,265,None
13683,1222.5,265.0,MoveRight,1481,265,None
13684,1229.5,265.0,MoveRight,1481,265,None
13685,1236.5,265.0,MoveRight,1481,265,None
13686,1243.5,265.0,MoveRight,1481,265,None
13687,1250.5,265.0,MoveRight,1481,265,None
13688,1257.5,265.0,MoveRight,1481,265,None
13689,1264.5,265.0,MoveRight,1481,265,None
13690,1271.5,265.0,MoveRight,1481,265,None
13691,1278.5,265.0,MoveRight,1481,265,None
13692,1285.5,265.0,MoveRight,1481,265,None
13693,1292.5,265.0,MoveRight,1481,265,None
13694,1299.5,265.0,MoveRight,1481,265,None
13695,1306.5,265.0,MoveRight,1481,265,None
13698,1299.5,265.0,MoveLeft,1481,265,None
13699,1292.5,265.0,MoveLeft,1481,265,None
13700,1285.5,265.0,MoveLeft,1481,265,None
13701,1278.5,265.0,MoveLeft,1481,265,None
13702,1271.5,265.0,MoveLeft,1481,265,None
13703,1264.5,265.0,MoveLeft,1481,265,None
13704,1257.5,265.0,MoveLeft,1481,265,None
13705,1250.5,265.0,MoveLeft,1481,265,None
13706,1243.5,265.0,MoveLeft,1481,265,None
13707,1236.5,265.0,MoveLeft,1481,265,None
13708,1229.5,265.0,MoveLeft,1481,265,None
