Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
429,970.0,265.0,None,2410,265,Serve
449,970.0,265.0,None,2403,265,MoveLeft
450,970.0,265.0,None,2396,265,MoveLeft
451,970.0,265.0,None,2389,265,MoveLeft
452,970.0,265.0,None,2382,265,MoveLeft
453,970.0,265.0,None,2375,265,MoveLeft
454,970.0,265.0,None,2368,265,MoveLeft
455,970.0,265.0,None,2361,265,MoveLeft
456,970.0,265.0,None,2354,265,MoveLeft
457,970.0,265.0,None,2347,265,MoveLeft
458,970.0,265.0,None,2340,265,MoveLeft
459,970.0,265.0,None,2333,265,MoveLeft
460,970.0,265.0,None,2326,265,MoveLeft
461,970.0,265.0,None,2319,265,MoveLeft
462,970.0,265.0,None,2312,265,MoveLeft
463,963.0,265.0,MoveLeft,2312,265,None
463,963.0,265.0,None,2305,265,MoveLeft
464,956.0,265.0,MoveLeft,2305,265,None
464,956.0,265.0,None,2298,265,MoveLeft
465,949.0,265.0,MoveLeft,2298,265,None
465,949.0,265.0,None,2291,265,MoveLeft
466,942.0,265.0,MoveLeft,2291,265,None
466,942.0,265.0,None,2284,265,MoveLeft
467,935.0,265.0,MoveLeft,2284,265,None
467,935.0,265.0,None,2277,265,MoveLeft
468,928.0,265.0,MoveLeft,2277,265,None
468,928.0,265.0,None,2270,265,MoveLeft
469,921.0,265.0,MoveLeft,2270,265,None
469,921.0,265.0,None,2263,265,MoveLeft
470,914.0,265.0,MoveLeft,2263,265,None
470,914.0,265.0,None,2256,265,MoveLeft
471,907.0,265.0,MoveLeft,2256,265,None
471,907.0,265.0,None,2249,265,MoveLeft
472,900.0,265.0,MoveLeft,2249,265,None
472,900.0,265.0,None,2242,265,MoveLeft
473,893.0,265.0,MoveLeft,2242,265,None
473,893.0,265.0,None,2235,265,MoveLeft
474,886.0,265.0,MoveLeft,2235,265,None
474,886.0,265.0,None,2228,265,MoveLeft
475,879.0,265.0,MoveLeft,2228,265,None
475,879.0,265.0,None,2221,265,MoveLeft
476,872.0,265.0,MoveLeft,2221,265,None
476,872.0,265.0,None,2214,265,MoveLeft
477,872.0,265.0,None,2207,265,MoveLeft
478,872.0,265.0,None,2200,265,MoveLeft
479,872.0,265.0,None,2193,265,MoveLeft
480,872.0,265.0,None,2186,265,MoveLeft
481,872.0,265.0,None,2179,265,MoveLeft
482,872.0,265.0,None,2172,265,MoveLeft
483,872.0,265.0,None,2165,265,MoveLeft
484,872.0,265.0,None,2158,265,MoveLeft
485,872.0,265.0,None,2151,265,MoveLeft
486,872.0,265.0,None,2144,265,MoveLeft
487,872.0,265.0,None,2137,265,MoveLeft
488,872.0,265.0,None,2130,265,MoveLeft
489,872.0,265.0,None,2123,265,MoveLeft
490,872.0,265.0,None,2116,265,MoveLeft
491,872.0,265.0,None,2109,265,MoveLeft
492,872.0,265.0,None,2102,265,MoveLeft
493,872.0,265.0,None,2095,265,MoveLeft
494,872.0,265.0,None,2088,265,MoveLeft
495,872.0,265.0,None,2081,265,MoveLeft
496,872.0,265.0,None,2074,265,MoveLeft
497,872.0,265.0,None,2067,265,MoveLeft
498,872.0,265.0,None,2060,265,MoveLeft
499,872.0,265.0,None,2053,265,MoveLeft
500,872.0,265.0,None,2046,265,MoveLeft
501,872.0,265.0,Bump,2046,265,None
501,872.0,265.0,None,2039,265,MoveLeft
502,872.0,265.0,None,2032,265,MoveLeft
503,872.0,265.0,None,2025,265,MoveLeft
504,872.0,265.0,None,2018,265,MoveLeft
505,872.0,265.0,None,2011,265,MoveLeft
506,872.0,265.0,None,2004,265,MoveLeft
507,872.0,265.0,None,1997,265,MoveLeft
508,872.0,265.0,None,1990,265,MoveLeft
509,872.0,265.0,None,1983,265,MoveLeft
510,872.0,265.0,None,1976,265,MoveLeft
511,872.0,265.0,None,1969,265,MoveLeft
512,872.0,265.0,None,1962,265,MoveLeft
513,872.0,265.0,None,1955,265,MoveLeft
514,872.0,265.0,None,1948,265,MoveLeft
515,872.0,265.0,None,1941,265,MoveLeft
516,872.0,265.0,None,1934,265,MoveLeft
517,872.0,265.0,None,1927,265,MoveLeft
518,872.0,265.0,None,1920,265,MoveLeft
519,872.0,265.0,None,1913,265,MoveLeft
520,872.0,265.0,None,1906,265,MoveLeft
521,879.0,265.0,MoveRight,1906,265,None
521,879.0,265.0,None,1899,265,MoveLeft
522,886.0,265.0,MoveRight,1899,265,None
522,886.0,265.0,None,1892,265,MoveLeft
523,893.0,265.0,MoveRight,1892,265,None
