Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
2993,650.0,265.0,Serve,1850,265,None
2994,650.0,265.0,None,1857,265,MoveRight
2995,650.0,265.0,None,1864,265,MoveRight
2996,650.0,265.0,None,1871,265,MoveRight
2997,650.0,265.0,None,1878,265,MoveRight
2998,650.0,265.0,None,1885,265,MoveRight
2999,650.0,265.0,None,1892,265,MoveRight
3000,650.0,265.0,None,1899,265,MoveRight
3001,650.0,265.0,None,1906,265,MoveRight
3002,650.0,265.0,None,1913,265,MoveRight
3003,650.0,265.0,None,1920,265,MoveRight
3004,650.0,265.0,None,1927,265,MoveRight
3005,650.0,265.0,None,1934,265,MoveRight
3006,650.0,265.0,None,1941,265,MoveRight
3007,650.0,265.0,None,1948,265,MoveRight
3008,650.0,265.0,None,1955,265,MoveRight
3009,650.0,265.0,None,1962,265,MoveRight
3010,650.0,265.0,None,1969,265,MoveRight
3011,650.0,265.0,None,1976,265,MoveRight
3012,650.0,265.0,None,1983,265,MoveRight
3013,650.0,265.0,None,1990,265,MoveRight
3014,650.0,265.0,None,1997,265,MoveRight
3015,650.0,265.0,None,2004,265,MoveRight
3016,650.0,265.0,None,2011,265,MoveRight
3017,650.0,265.0,None,2018,265,MoveRight
3018,650.0,265.0,None,2025,265,MoveRight
3019,657.0,265.0,MoveRight,2025,265,None
3019,657.0,265.0,None,2032,265,MoveRight
3020,664.0,265.0,MoveRight,2032,265,None
3020,664.0,265.0,None,2039,265,MoveRight
3021,671.0,265.0,MoveRight,2039,265,None
3021,671.0,265.0,None,2046,265,MoveRight
3022,678.0,265.0,MoveRight,2046,265,None
3022,678.0,265.0,None,2053,265,MoveRight
3023,685.0,265.0,MoveRight,2053,265,None
3023,685.0,265.0,None,2060,265,MoveRight
3024,692.0,265.0,MoveRight,2060,265,None
3024,692.0,265.0,None,2067,265,MoveRight
3025,699.0,265.0,MoveRight,2067,265,None
3025,699.0,265.0,None,2074,265,MoveRight
3026,706.0,265.0,MoveRight,2074,265,None
3026,706.0,265.0,None,2081,265,MoveRight
3027,713.0,265.0,MoveRight,2081,265,None
3027,713.0,265.0,None,2088,265,MoveRight
3028,720.0,265.0,MoveRight,2088,265,None
3028,720.0,265.0,None,2095,265,MoveRight
3029,727.0,265.0,MoveRight,2095,265,None
3029,727.0,265.0,None,2102,265,MoveRight
3030,734.0,265.0,MoveRight,2102,265,None
3030,734.0,265.0,None,2109,265,MoveRight
3031,741.0,265.0,MoveRight,2109,265,None
3031,741.0,265.0,None,2116,265,MoveRight
3032,748.0,265.0,MoveRight,2116,265,None
3032,748.0,265.0,None,2123,265,MoveRight
3033,755.0,265.0,MoveRight,2123,265,None
3033,755.0,265.0,None,2130,265,MoveRight
3034,762.0,265.0,MoveRight,2130,265,None
3034,762.0,265.0,None,2137,265,MoveRight
3035,769.0,265.0,MoveRight,2137,265,None
3035,769.0,265.0,None,2144,265,MoveRight
3036,776.0,265.0,MoveRight,2144,265,None
3036,776.0,265.0,None,2151,265,MoveRight
3037,783.0,265.0,MoveRight,2151,265,None
3037,783.0,265.0,None,2158,265,MoveRight
3038,790.0,265.0,MoveRight,2158,265,None
3038,790.0,265.0,None,2165,265,MoveRight
3039,797.0,265.0,MoveRight,2165,265,None
3039,797.0,265.0,None,2172,265,MoveRight
3040,804.0,265.0,MoveRight,2172,265,None
3040,804.0,265.0,None,2179,265,MoveRight
3041,811.0,265.0,MoveRight,2179,265,None
3041,811.0,265.0,None,2186,265,MoveRight
3042,818.0,265.0,MoveRight,2186,265,None
3042,818.0,265.0,None,2193,265,MoveRight
3043,825.0,265.0,MoveRight,2193,265,None
3044,832.0,265.0,MoveRight,2193,265,None
3046,825.0,265.0,MoveLeft,2193,265,None
3047,818.0,265.0,MoveLeft,2193,265,None
3048,811.0,265.0,MoveLeft,2193,265,None
3049,804.0,265.0,MoveLeft,2193,265,None
3050,797.0,265.0,MoveLeft,2193,265,None
3051,790.0,265.0,MoveLeft,2193,265,None
3052,783.0,265.0,MoveLeft,2193,265,None
3053,776.0,265.0,MoveLeft,2193,265,None
3054,769.0,265.0,MoveLeft,2193,265,None
3055,762.0,265.0,MoveLeft,2193,265,None
