Frame,PlayerPosX,PlayerPosY,PlayerEvent,BotPosX,BotPosY,BotEvent
2019,372.0,265.0,Serve,1670,265,
2020,372.0,265.0,,1677,265,MoveRight
2021,372.0,265.0,,1684,265,MoveRight
2022,372.0,265.0,,1691,265,MoveRight
2023,372.0,265.0,,1698,265,MoveRight
2024,372.0,265.0,,1705,265,MoveRight
2025,372.0,265.0,,1712,265,MoveRight
2026,372.0,265.0,,1719,265,MoveRight
2027,372.0,265.0,,1726,265,MoveRight
2028,372.0,265.0,,1733,265,MoveRight
2029,372.0,265.0,,1740,265,MoveRight
2030,372.0,265.0,,1747,265,MoveRight
2031,372.0,265.0,,1754,265,MoveRight
2032,372.0,265.0,,1761,265,MoveRight
2033,372.0,265.0,,1768,265,MoveRight
2034,372.0,265.0,,1775,265,MoveRight
2035,372.0,265.0,,1782,265,MoveRight
2036,372.0,265.0,,1789,265,MoveRight
2037,372.0,265.0,,1796,265,MoveRight
2038,372.0,265.0,,1803,265,MoveRight
2039,379.0,265.0,MoveRight,1803,265,
2039,379.0,265.0,,1810,265,MoveRight
2040,386.0,265.0,MoveRight,1810,265,
2040,386.0,265.0,,1817,265,MoveRight
2041,393.0,265.0,MoveRight,1817,265,
2041,393.0,265.0,,1824,265,MoveRight
2042,400.0,265.0,MoveRight,1824,265,
2042,400.0,265.0,,1831,265,MoveRight
2043,407.0,265.0,MoveRight,1831,265,
2043,407.0,265.0,,1838,265,MoveRight
2044,414.0,265.0,MoveRight,1838,265,
2044,414.0,265.0,,1845,265,MoveRight
2045,421.0,265.0,MoveRight,1845,265,
2045,421.0,265.0,,1852,265,MoveRight
2046,428.0,265.0,MoveRight,1852,265,
2046,428.0,265.0,,1859,265,MoveRight
2047,435.0,265.0,MoveRight,1859,265,
2047,435.0,265.0,,1866,265,MoveRight
2048,442.0,265.0,MoveRight,1866,265,
2048,442.0,265.0,,1873,265,MoveRight
2049,449.0,265.0,MoveRight,1873,265,
2049,449.0,265.0,,1880,265,MoveRight
2050,456.0,265.0,MoveRight,1880,265,
2050,456.0,265.0,,1887,265,MoveRight
2051,463.0,265.0,MoveRight,1887,265,
2051,463.0,265.0,,1894,265,MoveRight
2052,470.0,265.0,MoveRight,1894,265,
2052,470.0,265.0,,1901,265,MoveRight
2053,477.0,265.0,MoveRight,1901,265,
2053,477.0,265.0,,1908,265,MoveRight
2054,484.0,265.0,MoveRight,1908,265,
2054,484.0,265.0,,1915,265,MoveRight
2055,491.0,265.0,MoveRight,1915,265,
2056,498.0,265.0,MoveRight,1915,265,
2057,505.0,265.0,MoveRight,1915,265,
2058,512.0,265.0,MoveRight,1915,265,
2059,519.0,265.0,MoveRight,1915,265,
2060,526.0,265.0,MoveRight,1915,265,
2061,533.0,265.0,MoveRight,1915,265,
2062,540.0,265.0,MoveRight,1915,265,
2063,547.0,265.0,MoveRight,1915,265,
2064,554.0,265.0,MoveRight,1915,265,
2065,561.0,265.0,MoveRight,1915,265,
2066,568.0,265.0,MoveRight,1915,265,
2067,575.0,265.0,MoveRight,1915,265,
2068,582.0,265.0,MoveRight,1915,265,
2069,589.0,265.0,MoveRight,1915,265,
2070,596.0,265.0,MoveRight,1915,265,
2071,603.0,265.0,MoveRight,1915,265,
2072,610.0,265.0,MoveRight,1915,265,
2073,617.0,265.0,MoveRight,1915,265,
2074,624.0,265.0,MoveRight,1915,265,
2075,631.0,265.0,MoveRight,1915,265,
2076,638.0,265.0,MoveRight,1915,265,
2077,645.0,265.0,MoveRight,1915,265,
2078,652.0,265.0,MoveRight,1915,265,
2079,659.0,265.0,MoveRight,1915,265,
2080,666.0,265.0,MoveRight,1915,265,
2081,673.0,265.0,MoveRight,1915,265,
2082,680.0,265.0,MoveRight,1915,265,
2083,687.0,265.0,MoveRight,1915,265,
2084,694.0,265.0,MoveRight,1915,265,
2085,701.0,265.0,MoveRight,1915,265,
2086,708.0,265.0,MoveRight,1915,265,
2087,715.0,265.0,MoveRight,1915,265,
2088,722.0,265.0,MoveRight,1915,265,
2089,729.0,265.0,MoveRight,1915,265,
2090,736.0,265.0,MoveRight,1915,265,
2091,743.0,265.0,MoveRight,1915,265,
2092,750.0,265.0,MoveRight,1915,265,
2093,750.0,265.0,,1915,265,SpikeMedium
2093,757.0,265.0,MoveRight,1915,265,
2094,764.0,265.0,MoveRight,1915,265,
2095,771.0,265.0,MoveRight,1915,265,
2096,778.0,265.0,MoveRight,1915,265,
2097,785.0,265.0,MoveRight,1915,265,
2098,792.0,265.0,MoveRight,1915,265,
2099,799.0,265.0,MoveRight,1915,265,
2100,806.0,265.0,MoveRight,1915,265,
2101,813.0,265.0,MoveRight,1915,265,
2102,820.0,265.0,MoveRight,1915,265,
2103,827.0,265.0,MoveRight,1915,265,
2143,834.0,265.0,MoveRight,1915,265,
2144,841.0,265.0,MoveRight,1915,265,
2145,848.0,265.0,MoveRight,1915,265,
2146,855.0,265.0,MoveRight,1915,265,
2147,862.0,265.0,MoveRight,1915,265,
2148,869.0,265.0,MoveRight,1915,265,
